"canonical_direction","fold","train","test"
1,1,0.966027322049876,0.851591522354949
2,1,0.904005682448946,0.400731618571435
5,1,0.862210512424055,0.0517456688128303
3,1,0.81828202258371,0.865354018935117
4,1,0.700676375218967,0.482615826662359
6,1,0.591894294382684,0.310328136220328
1,2,0.963050416855312,0.95518853106746
2,2,0.891022611662102,0.915217171570661
5,2,0.854069766021731,0.761202791040885
3,2,0.817951420431648,0.761424410542968
4,2,0.70529464371126,0.399178011957314
6,2,0.595119152945433,0.368049873923061
1,3,0.961679664177678,0.78954376316761
2,3,0.893554572488769,0.828317319149886
5,3,0.855747211462539,0.630725022607963
3,3,0.814678348832048,0.805284165013112
4,3,0.712891633644969,0.376787003611735
6,3,0.645516232003415,0.0988288384223505
1,4,0.959280293867031,0.990804283732454
2,4,0.901311570597737,0.635992573747179
5,4,0.855217254650188,0.679472700049824
3,4,0.822193457444661,0.705993903315345
4,4,0.693642259037413,0.684311039767166
6,4,0.595740222440814,0.447146949315839
1,5,0.962240471929147,0.890982276114846
2,5,0.900032088268704,0.732845450231541
5,5,0.889463854973649,-0.196986712435527
3,5,0.834531677942276,-0.428553606963071
4,5,0.712542049148263,0.5109353677221
6,5,0.609566871164657,-0.0118842954864219
1,6,0.959285546994563,0.988926869633554
2,6,0.890164529021283,0.836181652984257
5,6,0.849852605423748,0.947841053193061
3,6,0.816453874765108,0.888780824872934
4,6,0.683828775913087,0.700552664669269
6,6,0.595316672091563,0.215031307895017
1,7,0.958483386227099,0.88991024387148
2,7,0.893105875955994,0.727217578136654
5,7,0.857740815639686,-0.384740719268464
3,7,0.815254531418476,0.88332569071172
4,7,0.675454488747463,0.771643982366483
6,7,0.588450401864787,0.115293798155439
1,8,0.958532656931481,0.963908709026746
2,8,0.903301686945427,0.248939594807512
5,8,0.855511456960073,0.64674423366587
3,8,0.793254998705477,0.913076676326466
4,8,0.679140620796666,0.803862042280282
6,8,0.592361547598926,-0.0274094201734954
1,9,0.964352959852992,0.924902531436677
2,9,0.893781646227272,0.915569906158898
5,9,0.847772304002605,0.480877956521388
3,9,0.772791364053363,0.838406132971483
4,9,0.667273461067642,0.649233762747756
6,9,0.622713966925317,-0.145428821128924
1,10,0.961222403067723,0.890382691376589
2,10,0.895826098007314,0.897736958777909
5,10,0.844227769515383,0.970267166948053
3,10,0.840117893847616,0.183776370585086
4,10,0.686253771109438,0.731173882004404
6,10,0.603762489003163,0.586054190548889
1,11,0.958204353471089,0.971253907851689
2,11,0.903988514425012,0.422429291580308
5,11,0.879028299672988,-0.0621088706863022
3,11,0.824212902055744,0.590277221599828
4,11,0.688932667105384,0.713278563714613
6,11,0.589824832815545,0.546889335285519
1,12,0.955742672374222,0.990252684939242
2,12,0.90221202169422,0.520039764769894
5,12,0.852400046789977,0.689568939087118
3,12,0.84149735213626,0.604989534817256
4,12,0.69371050255181,0.457648976550374
6,12,0.585633792769706,-0.0628312280214917
1,13,0.958360511583961,0.831515735866545
2,13,0.888176843971535,0.95208569410067
5,13,0.853289138064214,0.861253375825994
3,13,0.816971509694679,0.851297933393192
4,13,0.700890739681223,0.0339287807781075
6,13,0.59859363450703,0.088786032009381
1,14,0.957679881604626,0.95163742878118
2,14,0.879972156812805,0.767621014106737
5,14,0.835700855894905,0.60392841359428
3,14,0.808257737838698,0.431067025997078
4,14,0.68914731835964,0.599702163936278
6,14,0.589295571404238,0.361804595700346
1,15,0.955561501790174,0.994373116303624
2,15,0.892587536453372,0.801828643849544
5,15,0.850759611342558,0.596998242278647
3,15,0.823007867947367,0.77277237880556
4,15,0.673183086910211,0.686461546860839
6,15,0.564541971518619,0.81369671000072
