"canonical_direction","fold","train","test","seed"
2,1,0.999999130074255,-0.126088951737742,0
1,1,0.999999095481217,0.0636196823661404,0
6,1,0.999998890921977,0.396898621811062,0
5,1,0.99999810540837,0.530843027360591,0
3,1,0.999998197039549,0.124756489477191,0
4,1,0.999996234236647,-0.110719313684797,0
2,2,0.999999216081933,0.097569384030557,0
1,2,0.999999166095536,0.549582046057974,0
6,2,0.999999006266177,-0.509515703989168,0
5,2,0.99999813083864,0.338234663703193,0
3,2,0.999998222199105,0.169757943893736,0
4,2,0.999996412248192,0.167124230006339,0
2,3,0.999999516056747,-0.242173826184407,0
1,3,0.999999173371778,0.15900462408883,0
6,3,0.999998899370855,-0.639316377856857,0
5,3,0.99999833658964,-0.298776024343063,0
3,3,0.999997979455435,-0.224257729103042,0
4,3,0.99999690690492,0.244893177721849,0
2,4,0.999999038586185,-0.0185739143115584,0
1,4,0.999999286078002,0.613680545211071,0
6,4,0.999998460843562,-0.0974564566865166,0
5,4,0.999997924842124,-0.543575755505364,0
3,4,0.999998128481601,0.104620526940071,0
4,4,0.999996545005876,0.544008417119855,0
2,5,0.999999246636586,0.403935037381144,0
1,5,0.999999192885487,0.349523926012536,0
6,5,0.999998541118569,-0.650344551159695,0
5,5,0.999998420813315,-0.386296941511637,0
3,5,0.999998262876641,0.316180615860779,0
4,5,0.999997765714102,-0.422896130453086,0
2,6,0.999999157833148,-0.331023849866413,0
1,6,0.999998996278449,-0.229874089069931,0
6,6,0.999998261156138,-0.192410108962174,0
5,6,0.999998003320148,-0.425277494589585,0
3,6,0.999998058825907,-0.214416799472927,0
4,6,0.999996530381266,0.579901562582955,0
2,7,0.999999203510975,0.34130117586904,0
1,7,0.999999150238723,-0.10549340512746,0
6,7,0.999998823186519,-0.376436833536152,0
5,7,0.999998079852277,-0.0850865194869564,0
3,7,0.999997894087775,0.0720054252202584,0
4,7,0.999997373647204,-0.274892842015016,0
2,8,0.999999291194733,-0.0141973168841713,0
1,8,0.99999908095901,0.681413325443399,0
6,8,0.999998454495902,0.0559113646726102,0
5,8,0.999998363926335,-0.155616463282644,0
3,8,0.999997914284285,0.206852032242236,0
4,8,0.999996307587002,-0.116501026078325,0
2,9,0.999999201454556,0.206993766390595,0
1,9,0.999999129861953,0.693956587128853,0
6,9,0.999998610886688,-0.197519756554013,0
5,9,0.999998205795262,-0.69806356067803,0
3,9,0.999998244186267,-0.0356551658707328,0
4,9,0.99999675768782,-0.259134767843263,0
2,10,0.999999674808124,-0.291268987919815,0
1,10,0.999999215785485,-0.585756849806651,0
6,10,0.999998575102692,-0.411637469569602,0
5,10,0.999998283003529,-0.308614182933988,0
3,10,0.999998439678701,0.232540140044902,0
4,10,0.999996655974773,0.0685751400842435,0
2,11,0.99999925176464,-0.162443217403575,0
1,11,0.999999199574423,0.352049752192029,0
6,11,0.99999866312617,-0.512276394689277,0
5,11,0.999998173194455,-0.0963980535174426,0
3,11,0.999997595464014,0.225642512426288,0
4,11,0.999996341715633,-0.245407033900858,0
2,12,0.999999256494628,0.336565362353225,0
1,12,0.999999184700421,0.530224694189668,0
6,12,0.9999985371902,0.325677456440637,0
5,12,0.999998038549518,0.075871756674138,0
3,12,0.999998529564966,0.563103868567336,0
4,12,0.999996648550049,-0.0614756156251074,0
2,13,0.999999228739112,0.202041364835022,0
1,13,0.999999072955926,-0.108643681862668,0
6,13,0.999998631211784,0.0297364553854204,0
5,13,0.999998352696884,0.530741088530219,0
3,13,0.999998107978549,0.335295219661345,0
4,13,0.999996188608542,-0.0650918958873525,0
2,14,0.999999189881881,0.270256557055743,0
1,14,0.99999898240043,-0.0667700224364523,0
6,14,0.999998633538296,-0.328569636722994,0
5,14,0.999998170724254,0.647522530548642,0
3,14,0.999998229737198,-0.465819368980968,0
4,14,0.999996376317884,0.0362219023103517,0
2,15,0.999999177812674,0.297611425268412,0
1,15,0.999999254290835,-0.0945629574821192,0
6,15,0.999998578206836,-0.558624621337428,0
5,15,0.999998042063467,-0.587346716993224,0
3,15,0.999998658083999,-0.615808116726597,0
4,15,0.999995773952542,0.23261604081131,0
1,1,0.56766472393195,-0.0359934572306809,1
6,1,0.634634749844456,-0.0897423622196191,1
2,1,0.747512830644325,0.184953713945137,1
5,1,0.643602154431304,0.250850248926558,1
4,1,0.674006192707381,0.0776138248992409,1
3,1,0.528623593121874,0.514655508463862,1
1,2,0.565835882992668,-0.184942604312881,1
6,2,0.72828778594901,-0.278453807506088,1
2,2,0.642497385882412,-0.24457640688599,1
5,2,0.627573372170687,0.00965089694298763,1
4,2,0.691422318972812,0.0696583966045534,1
3,2,0.575549013179149,0.736908644605477,1
1,3,0.56051982339741,0.714401470811455,1
6,3,0.708111567480087,0.0368027288641473,1
2,3,0.643565922572049,-0.675266844944167,1
5,3,0.6386616956111,-0.293015026858352,1
4,3,0.666712150786278,0.0183836203647885,1
3,3,0.614619915700067,0.479017184071992,1
1,4,0.572965666878,-0.0781065974639752,1
6,4,0.657407102448378,0.0494250614646538,1
2,4,0.685211956984432,0.773345043031444,1
5,4,0.660203631124409,-0.135495061377198,1
4,4,0.714263868326528,0.77536304100231,1
3,4,0.557570619448175,0.0519489095026595,1
1,5,0.541895864964359,0.00628974522061004,1
6,5,0.722719790251594,-0.5354428237584,1
2,5,0.631700908543485,0.270091891578266,1
5,5,0.639760622729751,-0.652642218161365,1
4,5,0.715299044555585,-0.172383884639822,1
3,5,0.556162861406383,0.524622564073641,1
1,6,0.573249314175726,-0.206648505405714,1
6,6,0.650888048961611,-0.392994426451081,1
2,6,0.708424062215395,0.504722934804167,1
5,6,0.713329974819851,-0.694286152112013,1
4,6,0.659169376488852,-0.224074201280281,1
3,6,0.547736715293058,0.281457184999249,1
1,7,0.582874494189685,0.611191511364101,1
6,7,0.723714861115756,-0.0980371801685209,1
2,7,0.656748779262255,0.365557224367292,1
5,7,0.698995066390928,-0.524856703063631,1
4,7,0.698051816228579,0.167894332755483,1
3,7,0.542180945339469,-0.00692148247619251,1
1,8,0.558148693006985,-0.325322923392458,1
6,8,0.632374350918243,-0.0195649320054442,1
2,8,0.722326225615551,-0.448634323666811,1
5,8,0.62661719360623,-0.164313197698517,1
4,8,0.714249740922457,-0.0726702750358535,1
3,8,0.508233399870403,-0.374616929108488,1
1,9,0.558584367047447,0.392254274519885,1
6,9,0.721910299841873,-0.464863101062794,1
2,9,0.654025535579903,0.403994521800621,1
5,9,0.629107736660773,0.235541312927684,1
4,9,0.697324344847377,0.176245183949676,1
3,9,0.550798491108082,0.279858891488163,1
1,10,0.548724363729538,0.668992544727872,1
6,10,0.680078543756717,-0.173495587671554,1
2,10,0.749737740081705,-0.0681386995738683,1
5,10,0.684071298097931,0.128252603322426,1
4,10,0.687616354773857,0.371421367654404,1
3,10,0.560614610336239,-0.331434584711325,1
1,11,0.57709131744679,0.149522162643838,1
6,11,0.6288194853521,-0.282979621648054,1
2,11,0.749497908125921,-0.0730897368116067,1
5,11,0.649959444896499,-0.295270200435568,1
4,11,0.70645604125849,0.252575289245993,1
3,11,0.587784993696786,-0.683710019092727,1
1,12,0.573309223223698,0.572887991666188,1
6,12,0.665438861068513,-0.331648350536112,1
2,12,0.681753951073769,0.439244594069995,1
5,12,0.631844170627551,-0.262262259158035,1
4,12,0.70486067671751,-0.571704091554433,1
3,12,0.60622560770427,-0.0895678436726725,1
1,13,0.555481822214764,0.411318971760336,1
6,13,0.660741625482022,-0.456468723546265,1
2,13,0.685901398295412,-0.68806726626734,1
5,13,0.616575214320714,-0.240141838598463,1
4,13,0.695635539786687,-0.623061280553118,1
3,13,0.564224141342106,-0.317616120791224,1
1,14,0.567680819318636,0.486034564576414,1
6,14,0.657860149352875,-0.458110801833978,1
2,14,0.742111276331576,0.378450609207531,1
5,14,0.662609556473543,-0.357913047002256,1
4,14,0.644946596079219,-0.475411900619717,1
3,14,0.559588326333784,-0.295701255919469,1
1,15,0.560794140814289,0.248104051340487,1
6,15,0.674359844320137,-0.368090807567956,1
2,15,0.744165093009298,0.34379397300973,1
5,15,0.644899895484167,-0.330857332270704,1
4,15,0.694075479970325,-0.0543045848194967,1
3,15,0.549043170830075,0.0828307879513439,1
5,1,0.970443171740754,-0.333662859673701,2
2,1,0.963007922845159,0.0463752545757863,2
6,1,0.957622224976188,-0.52169512342432,2
3,1,0.947982303581049,-0.722842712319179,2
1,1,0.946015122500618,0.366091242625478,2
4,1,0.914702315168421,-0.0519704984704713,2
5,2,0.963179100030114,-0.384873833924591,2
2,2,0.96156839013842,-0.217487152328137,2
6,2,0.959537896398225,-0.707042718494136,2
3,2,0.944318386881425,0.221758486507506,2
1,2,0.943057786588781,0.315482894409734,2
4,2,0.92585653050334,-0.31113589458263,2
5,3,0.963954577591895,-0.214163013861741,2
2,3,0.956733505531077,-0.196225385510289,2
6,3,0.955898512633491,-0.0597538867428772,2
3,3,0.943988131301901,0.029534183685897,2
1,3,0.939962881069465,0.513573838533055,2
4,3,0.934938876463816,-0.257287966136045,2
5,4,0.970992466672397,0.0291240649298651,2
2,4,0.957351786618806,0.0895973076210003,2
6,4,0.959305021498816,-0.0940211337670188,2
3,4,0.94590048247789,0.0765758674924461,2
1,4,0.93475070511086,-0.0471888131176553,2
4,4,0.918397024411923,-0.0405011945062264,2
5,5,0.965770888618384,0.117089919015755,2
2,5,0.957011686375486,-0.261152277886096,2
6,5,0.954148751508504,-0.208428202854109,2
3,5,0.952350655837472,0.232248902014236,2
1,5,0.940509504989586,0.588125024417552,2
4,5,0.913577481292374,-0.228794354936741,2
5,6,0.959403074465982,-0.401821649597945,2
2,6,0.958249186547893,0.208261901117874,2
6,6,0.954825342013033,-0.551477418432587,2
3,6,0.944544189298372,-0.210198880291387,2
1,6,0.926023640792027,0.0645096088052778,2
4,6,0.908105462668222,0.308250683934265,2
5,7,0.966874560448968,-0.343749020688365,2
2,7,0.964496754550098,-0.486590040151944,2
6,7,0.961257971307805,-0.156487058707147,2
3,7,0.95791320747019,-0.739944852404282,2
1,7,0.943537962025081,0.0858319294029376,2
4,7,0.924837095612144,-0.290428243680108,2
5,8,0.962530503985272,-0.375272213106039,2
2,8,0.964830893170082,-0.0913945877496802,2
6,8,0.951138852476959,-0.104510014073892,2
3,8,0.95308976613085,0.128274115688656,2
1,8,0.938685765873365,0.567872317834389,2
4,8,0.920167920595962,-0.156566665018817,2
