fold,j,evr,method,split
12,1,0.17856760547261805,PCA,train
12,1,0.19614287095156976,PCA,test
12,2,0.07462185910220637,CCA,train
12,2,0.05609033385311601,CCA,test
12,2,0.27226156665211765,PCA,train
12,2,0.23390399364725623,PCA,test
12,3,0.08167315552343019,CCA,train
12,3,0.060360953217565676,CCA,test
12,3,0.31802952808606355,PCA,train
12,3,0.2914374812491417,PCA,test
13,1,0.04451137438534225,CCA,train
13,1,0.02327668159483611,CCA,test
13,1,0.18589756242119107,PCA,train
13,1,0.07698610375680781,PCA,test
13,2,0.07188346615342876,CCA,train
13,2,0.07035459017376573,CCA,test
13,2,0.26692065890376576,PCA,train
13,2,0.31032416328442614,PCA,test
13,3,0.07852065016892115,CCA,train
13,3,0.07570068865666321,CCA,test
13,3,0.31947461779715186,PCA,train
13,3,0.33943335900930033,PCA,test
14,1,0.043201580044996434,CCA,train
14,1,0.038443346239847014,CCA,test
14,1,0.18365702520833874,PCA,train
14,1,0.13813638301500858,PCA,test
14,2,0.07101645379351132,CCA,train
14,2,0.07259839184743438,CCA,test
14,2,0.26840038151711576,PCA,train
14,2,0.2750612958211759,PCA,test
14,3,0.07799464698136793,CCA,train
14,3,0.07505802915225811,CCA,test
14,3,0.32257285696515225,PCA,train
14,3,0.29202118608335265,PCA,test
15,1,0.043267086113028305,CCA,train
15,1,0.03297249720239217,CCA,test
15,1,0.1795654128553872,PCA,train
15,1,0.1833715071045984,PCA,test
15,2,0.07402908764235652,CCA,train
15,2,0.03956646010518518,CCA,test
15,2,0.2763725446277413,PCA,train
15,2,0.1926087797786157,PCA,test
15,3,0.08035642805179723,CCA,train
15,3,0.05151520928275717,CCA,test
15,3,0.33112794392275824,PCA,train
15,3,0.1985162521131075,PCA,test
