"canonical_direction","fold","train","test"
1,1,0.929905727528954,0.943810103197819
4,1,0.765244178624099,-0.125820741766786
3,1,0.789148519084873,0.535447182114287
6,1,0.762320425805184,0.659079565968002
2,1,0.706852133718332,0.700656517617937
5,1,0.726039111727987,0.332765685230508
1,2,0.93127133487558,0.971344421180086
4,2,0.753586717184114,0.917787486307362
3,2,0.776866265393989,0.776983221582419
6,2,0.76078856151565,0.490539591052608
2,2,0.749785298451131,0.39514353235044
5,2,0.69755460768086,0.271888677770834
1,3,0.935812565920624,0.793706613498423
4,3,0.745067712916132,0.827744499924915
3,3,0.760125944711473,0.706160419143131
6,3,0.764955002520776,0.614081739544875
2,3,0.725099412872043,0.68457214897556
5,3,0.725508616078693,0.458154898842408
1,4,0.929051270829335,0.984922740791409
4,4,0.765511938218415,-0.103792297741169
3,4,0.782731531955433,0.526326574574353
6,4,0.785037124827704,0.719378374417295
2,4,0.700510866578662,0.77871187329929
5,4,0.69910946819043,0.807285367543213
1,5,0.930643564743713,0.912935551716373
4,5,0.776113054232368,0.702965615146254
3,5,0.781160558006119,0.295303106015983
6,5,0.800353536316149,-0.424641976204763
2,5,0.710181287864551,0.632455418865735
5,5,0.679608109699592,-0.505067639371829
1,6,0.931685425030058,0.974655272034165
4,6,0.760311866746023,0.418142294687707
3,6,0.746070966859389,0.937967768916544
6,6,0.808990546787743,0.78051728526911
2,6,0.695477973582955,0.55420268954432
5,6,0.696518435273052,0.756652422668363
1,7,0.931433207318937,0.864330903922466
4,7,0.757711497943948,0.637381567665244
3,7,0.766192846616894,0.24401314921481
6,7,0.773324921028516,0.525299384981961
2,7,0.734659920144872,0.59626402910206
5,7,0.682017557679063,0.523477088248991
1,8,0.930847423837776,0.945188021619033
4,8,0.76694906049779,0.655947893714038
3,8,0.753985127982334,0.73621369208409
6,8,0.690568083838794,0.908569000931269
2,8,0.724828612437387,0.786910331804741
5,8,0.706622518031158,0.474378460623015
1,9,0.938501946378831,0.924558329966752
4,9,0.770835760280629,-0.465135454639774
3,9,0.740515580505569,0.961500023714612
6,9,0.72775545771518,-0.87048323795312
2,9,0.678697676859461,0.794326725252757
5,9,0.719436485863034,0.595070386068572
1,10,0.935768616508576,0.845818595627504
4,10,0.769119376216894,0.63986583437749
3,10,0.752619275146933,0.872724535110453
6,10,0.803195675969798,0.576155362061253
2,10,0.700244674626079,0.692698941329887
5,10,0.714588768150786,0.715346914264811
1,11,0.929697443876036,0.937554550495964
4,11,0.786352267739347,0.397583280265054
3,11,0.765238239943894,0.681910259000198
6,11,0.822226246381521,0.685467268445399
2,11,0.701568637820119,0.826345117560802
5,11,0.696616083969226,0.284178407725404
1,12,0.926078771178281,0.981130189643748
4,12,0.765055898019714,0.874473008254906
3,12,0.753805720988765,0.7110820864439
6,12,0.768791100511747,0.546985470536747
2,12,0.722002008394759,0.662067485240261
5,12,0.659142282184959,0.183013880903173
1,13,0.930644144644001,0.802462433702843
4,13,0.758699967589425,0.48501417051382
3,13,0.754300228273521,0.945834557694586
6,13,0.721039097222041,0.0996340366972781
2,13,0.794062205766926,0.780658097160647
5,13,0.711272915107119,0.491171486458673
1,14,0.927224199185334,0.947614804189878
4,14,0.754274616777389,0.266692370413154
3,14,0.773847035739983,0.901054233559897
6,14,0.713254871983017,-0.147481470847943
2,14,0.770224057559699,0.726877658861211
5,14,0.717767343886974,0.773626040534569
1,15,0.928104270310307,0.986975645304752
4,15,0.792714628200597,0.778836339532143
3,15,0.784351196781008,0.269020076783448
6,15,0.772109006423993,0.332219477561262
2,15,0.699521327650692,0.890244569438899
5,15,0.674521039958645,0.649670047138373
