"canonical_direction","fold","train","test","seed"
3,1,0.457952634400567,-0.170076716799523,0
4,1,0.400586600862186,0.743327743271067,0
6,1,0.497772306354213,-0.306773956779563,0
2,1,0.527376851725967,-0.0746601903852854,0
5,1,0.630561247144545,0.09680299262429,0
1,1,0.550036208480833,0.765427718595067,0
3,2,0.449266238840001,0.500193111698209,0
4,2,0.410580195395398,0.00322396526872752,0
6,2,0.518879402740222,-0.192548948736839,0
2,2,0.495890213909313,0.416607855345987,0
5,2,0.548790449702011,0.118264053059465,0
1,2,0.602530903459941,0.269155636747826,0
3,3,0.43330743207911,-0.206138643375935,0
4,3,0.449472054143201,-0.424513413391114,0
6,3,0.488421886549151,-0.463331013699186,0
2,3,0.551315874464944,0.490708200006209,0
5,3,0.550592387237613,-0.351616164720637,0
1,3,0.635399420468273,0.363668297830312,0
3,4,0.421759627531595,-0.228158525545556,0
4,4,0.578481027095265,-0.22504486131786,0
6,4,0.49287978508661,0.259610507754622,0
2,4,0.480393762918561,-0.227010185890406,0
5,4,0.634874676245949,-0.31678797989339,0
1,4,0.500297527400461,0.537611596775322,0
3,5,0.399696134972147,-0.0530285423428167,0
4,5,0.547055101364286,-0.377545428762418,0
6,5,0.531585748798331,-0.270424529728357,0
2,5,0.532101518935652,0.563566073777631,0
5,5,0.627746513199262,-0.182128699310858,0
1,5,0.538791641185143,0.36503594039339,0
3,6,0.500367263285585,0.395908231797965,0
4,6,0.373979615707561,-0.493145683965997,0
6,6,0.542990018630969,-0.183478715865131,0
2,6,0.549899670635132,0.193915053556307,0
5,6,0.510024401080306,-0.422548935831946,0
1,6,0.521201172903855,0.548930211737282,0
3,7,0.471218158382948,-0.845754344900913,0
4,7,0.437971954077971,0.23197033598941,0
6,7,0.482152586921688,-0.510153878421527,0
2,7,0.616128847608682,-0.0942569071446985,0
5,7,0.553504749368351,-0.117007107868499,0
1,7,0.558542316828576,0.195764596830767,0
3,8,0.441275573957116,0.485467117563224,0
4,8,0.409471612224372,0.0199802311949265,0
6,8,0.48726247921834,-0.234092772149391,0
2,8,0.519688451025323,0.474692563092318,0
5,8,0.561424525905626,0.201029239166373,0
1,8,0.668435964399607,0.40143823732851,0
3,9,0.458916193503133,0.327682514046734,0
4,9,0.402458407110692,-0.388842824839828,0
6,9,0.484876873395463,0.210873439447654,0
2,9,0.569026056764824,0.499687436212148,0
5,9,0.614504610995789,-0.552286701399573,0
1,9,0.52905639739381,-0.0183922098336131,0
3,10,0.446888329090021,-0.128667869221094,0
4,10,0.416846250038586,0.199242340807941,0
6,10,0.509988024805695,-0.331406395698135,0
2,10,0.521924865589255,-0.11249157001982,0
5,10,0.537033698531755,-0.0174120922379438,0
1,10,0.602200685693399,0.398180825283951,0
3,11,0.43520311011273,0.090471124001842,0
4,11,0.434302136586484,-0.26821664126969,0
6,11,0.499200492086092,-0.303255423138293,0
2,11,0.534057840142301,0.0550604737103002,0
5,11,0.572280071635591,-0.659872615764535,0
