"canonical_direction","var","fold","value"
1,"ph",1,-0.868249786694439
1,"soil_c",1,0.342467029871191
1,"soil_n",1,-0.0430232238953304
1,"soil_p",1,-0.0243054800934374
1,"clay_silt",1,0.0486530050223265
4,"ph",1,0.433407513580071
4,"soil_c",1,0.350929073162088
4,"soil_n",1,0.34327510369209
4,"soil_p",1,0.385308168228325
4,"clay_silt",1,0.346271483544189
2,"ph",1,0.332388806256474
2,"soil_c",1,0.85572462639908
2,"soil_n",1,-0.0499129284325193
2,"soil_p",1,-0.95307961993754
2,"clay_silt",1,0.225106752103284
5,"ph",1,-0.126429929324709
5,"soil_c",1,-0.766590986075027
5,"soil_n",1,1.34801714240466
5,"soil_p",1,-0.406981745314224
5,"clay_silt",1,-0.321843563200377
3,"ph",1,0.14859981642392
3,"soil_c",1,0.599483607400892
3,"soil_n",1,-0.218990567198465
3,"soil_p",1,0.262905491786335
3,"clay_silt",1,-0.880187424688751
1,"ph",2,-0.868144595736883
1,"soil_c",2,0.329085590134349
1,"soil_n",2,-0.0435316461624985
1,"soil_p",2,0.0350494997484245
1,"clay_silt",2,0.0872203872478989
4,"ph",2,-0.520939561426541
4,"soil_c",2,-0.449373108905023
4,"soil_n",2,-0.399358998094605
4,"soil_p",2,-0.157596976569739
4,"clay_silt",2,-0.340650472681644
2,"ph",2,-0.180173301101293
2,"soil_c",2,-0.862305017036241
2,"soil_n",2,0.165355244840892
2,"soil_p",2,0.986789574325507
2,"clay_silt",2,-0.111941598462688
5,"ph",2,-0.102090878280385
5,"soil_c",2,-0.215383257169329
5,"soil_n",2,0.774715364527139
5,"soil_p",2,-0.0847478260205772
5,"clay_silt",2,-0.848968869596203
3,"ph",2,-0.203657000325611
3,"soil_c",2,-0.890341270634375
3,"soil_n",2,1.04823564862242
3,"soil_p",2,-0.584027555336055
3,"clay_silt",2,0.43248742443059
1,"ph",3,-0.861329794086161
1,"soil_c",3,0.34536497865933
1,"soil_n",3,-0.0555944243483422
1,"soil_p",3,0.0163212085491843
1,"clay_silt",3,0.0340117136755568
4,"ph",3,-0.45005444476614
4,"soil_c",3,-0.331822812431677
4,"soil_n",3,-0.309587885378903
4,"soil_p",3,-0.378669271506958
4,"clay_silt",3,-0.411596012968142
2,"ph",3,0.330057886926213
2,"soil_c",3,0.833978879993983
2,"soil_n",3,0.033082415652332
2,"soil_p",3,-0.926181045074875
2,"clay_silt",3,0.104161775935212
5,"ph",3,0.167070991099172
5,"soil_c",3,0.812084390835949
5,"soil_n",3,-0.890064625678885
5,"soil_p",3,0.544351049079497
5,"clay_silt",3,-0.575400108474796
3,"ph",3,-0.0430605478365031
