"canonical_direction","var","fold","value","seed"
2,"ph",1,-0.0848199712449886,0
2,"soil_c",1,0.26726057240906,0
2,"soil_n",1,-0.172193402129311,0
2,"soil_p",1,-0.84598548247973,0
2,"clay_silt",1,-0.41956567377498,0
3,"ph",1,0.0814352424359972,0
3,"soil_c",1,-0.543435781486762,0
3,"soil_n",1,0.494122416351603,0
3,"soil_p",1,0.285165464965955,0
3,"clay_silt",1,-0.610384754019025,0
4,"ph",1,-0.235391746186104,0
4,"soil_c",1,-0.73252359333499,0
4,"soil_n",1,0.511013007495718,0
4,"soil_p",1,-0.28026150643179,0
4,"clay_silt",1,0.26137923639382,0
5,"ph",1,-0.0760595680203206,0
5,"soil_c",1,0.257244535217016,0
5,"soil_n",1,0.841886524071657,0
5,"soil_p",1,-0.467820163452065,0
5,"clay_silt",1,0.0202871010193569,0
1,"ph",1,-0.890111457478896,0
1,"soil_c",1,-0.0351407451394736,0
1,"soil_n",1,-0.205271253831036,0
1,"soil_p",1,0.304262613093381,0
1,"clay_silt",1,-0.267870670137774,0
2,"ph",2,-0.253798064322855,0
2,"soil_c",2,0.310133809739967,0
2,"soil_n",2,-0.14328285728131,0
2,"soil_p",2,-0.754906170850036,0
2,"clay_silt",2,-0.498989236982107,0
3,"ph",2,0.0363173508386909,0
3,"soil_c",2,-0.669211169471508,0
3,"soil_n",2,0.58747346886709,0
3,"soil_p",2,0.143931721462581,0
3,"clay_silt",2,-0.430111664125401,0
4,"ph",2,-0.594086075266722,0
4,"soil_c",2,-0.486075531452775,0
4,"soil_n",2,0.487738605366913,0
4,"soil_p",2,-0.287091315703593,0
4,"clay_silt",2,0.300802164519146,0
5,"ph",2,-0.0698876652651782,0
5,"soil_c",2,0.698238348269272,0
5,"soil_n",2,0.633073501651995,0
5,"soil_p",2,-0.0313614879692023,0
5,"clay_silt",2,-0.325289596864732,0
1,"ph",2,-0.529728248846884,0
1,"soil_c",2,0.0385301145899763,0
1,"soil_n",2,-0.504941670847532,0
1,"soil_p",2,0.579528108735454,0
1,"clay_silt",2,-0.356489120269478,0
2,"ph",3,0.0206035828349417,0
2,"soil_c",3,0.0255559594754857,0
2,"soil_n",3,0.304838741839134,0
2,"soil_p",3,-0.579283866542094,0
2,"clay_silt",3,-0.755265469055502,0
3,"ph",3,0.229622716740676,0
3,"soil_c",3,-0.619035706682038,0
3,"soil_n",3,0.54400773965016,0
3,"soil_p",3,0.425963167865962,0
3,"clay_silt",3,-0.294413248057249,0
4,"ph",3,-0.424751063340229,0
4,"soil_c",3,-0.893239687632012,0
4,"soil_n",3,-0.132334484894258,0
4,"soil_p",3,-0.0142007856427693,0
4,"clay_silt",3,0.0632085154493465,0
5,"ph",3,-0.15239343836363,0
5,"soil_c",3,-0.347399468964487,0
5,"soil_n",3,0.775950254285813,0
5,"soil_p",3,-0.431885462889597,0
5,"clay_silt",3,0.259742177409298,0
