"canonical_direction","var","fold","value","seed"
1,"ph",1,-0.946505458276129,0
1,"soil_c",1,0.304202639298167,0
1,"soil_n",1,-0.0465754585533502,0
1,"soil_p",1,0.0802682269810227,0
1,"clay_silt",1,-0.0545519027660088,0
2,"ph",1,0.542414212793271,0
2,"soil_c",1,0.786346830399899,0
2,"soil_n",1,0.255672495695213,0
2,"soil_p",1,0.135837233225226,0
2,"clay_silt",1,0.0602105065132818,0
3,"ph",1,-0.0868803295101116,0
3,"soil_c",1,-0.684526562926508,0
3,"soil_n",1,0.468322212981151,0
3,"soil_p",1,0.546774063781898,0
3,"clay_silt",1,0.0747503912772524,0
5,"ph",1,0.00293278628002502,0
5,"soil_c",1,0.105612991272304,0
5,"soil_n",1,-0.408625083653807,0
5,"soil_p",1,0.577108135467102,0
5,"clay_silt",1,-0.699148793766932,0
4,"ph",1,-0.0643603194120662,0
4,"soil_c",1,-0.340981299338834,0
4,"soil_n",1,0.754751831692303,0
4,"soil_p",1,-0.392555957095297,0
4,"clay_silt",1,-0.394764481548792,0
1,"ph",2,-0.935253962122571,0
1,"soil_c",2,0.350411121516454,0
1,"soil_n",2,-0.0262099197431198,0
1,"soil_p",2,0.0227105287275703,0
1,"clay_silt",2,-0.0361848620777583,0
2,"ph",2,0.567172234493365,0
2,"soil_c",2,0.759579000397624,0
2,"soil_n",2,0.298047649195946,0
2,"soil_p",2,0.0860713382154227,0
2,"clay_silt",2,0.0715172854723009,0
3,"ph",2,-0.0859272401021368,0
3,"soil_c",2,-0.693824257647731,0
3,"soil_n",2,0.464959925285211,0
3,"soil_p",2,0.529258314574069,0
3,"clay_silt",2,0.122156920561182,0
5,"ph",2,0.0179661879971859,0
5,"soil_c",2,0.192087016749645,0
5,"soil_n",2,-0.485276121223525,0
5,"soil_p",2,0.62048793358936,0
5,"clay_silt",2,-0.585048377935815,0
4,"ph",2,-0.0773347753607922,0
4,"soil_c",2,-0.369780426098343,0
4,"soil_n",2,0.728287447701278,0
4,"soil_p",2,-0.269827892194665,0
4,"clay_silt",2,-0.504055623030799,0
1,"ph",3,-0.928072996943109,0
1,"soil_c",3,0.352444337945175,0
1,"soil_n",3,-0.0949065118550355,0
1,"soil_p",3,0.0283173350166519,0
1,"clay_silt",3,-0.0682230425918436,0
2,"ph",3,0.525029533781268,0
2,"soil_c",3,0.800999981063212,0
2,"soil_n",3,0.22865651917628,0
2,"soil_p",3,0.141329348937387,0
2,"clay_silt",3,0.102397413840778,0
3,"ph",3,-0.134196949381637,0
3,"soil_c",3,-0.670190604434323,0
3,"soil_n",3,0.337613104671293,0
3,"soil_p",3,0.610868701859154,0
3,"clay_silt",3,0.213758165101924,0
5,"ph",3,0.0260299354797745,0
5,"soil_c",3,0.110239814777034,0
5,"soil_n",3,-0.407174218467191,0
5,"soil_p",3,0.611324629544465,0
5,"clay_silt",3,-0.669074718417008,0
4,"ph",3,-0.0528624544267604,0
4,"soil_c",3,-0.429580251836955,0
4,"soil_n",3,0.794357026113638,0
4,"soil_p",3,-0.217878108920529,0
4,"clay_silt",3,-0.366322826016601,0
1,"ph",4,-0.945002539313657,0
1,"soil_c",4,0.31095232400233,0
1,"soil_n",4,-0.0502222281002144,0
1,"soil_p",4,0.0556243475850986,0
1,"clay_silt",4,-0.0682825940388382,0
2,"ph",4,0.539151159310001,0
2,"soil_c",4,0.668220203024074,0
2,"soil_n",4,0.440287112908624,0
2,"soil_p",4,0.219189634727311,0
2,"clay_silt",4,0.144571608277158,0
3,"ph",4,-0.144195083488212,0
3,"soil_c",4,-0.734507506253227,0
3,"soil_n",4,0.431828064978215,0
3,"soil_p",4,0.5024877024262,0
3,"clay_silt",4,-0.0271501816403247,0
5,"ph",4,0.0609456280968476,0
5,"soil_c",4,0.31331004478119,0
5,"soil_n",4,-0.590487673815069,0
5,"soil_p",4,0.56269421455522,0
5,"clay_silt",4,-0.482516294267502,0
4,"ph",4,-0.0319558088952213,0
4,"soil_c",4,-0.263506053167158,0
4,"soil_n",4,0.671137227176381,0
4,"soil_p",4,-0.288197398319823,0
4,"clay_silt",4,-0.629333352144794,0
1,"ph",5,-0.946439357456331,0
1,"soil_c",5,0.313618933381262,0
1,"soil_n",5,-0.0511006014383942,0
1,"soil_p",5,0.049965700873479,0
1,"clay_silt",5,-0.0280689250115339,0
2,"ph",5,0.541800740688304,0
2,"soil_c",5,0.813868254302532,0
2,"soil_n",5,0.20834111211136,0
2,"soil_p",5,-0.00899273747634511,0
2,"clay_silt",5,0.0241564423092069,0
3,"ph",5,-0.0322169801573393,0
3,"soil_c",5,-0.63561516445294,0
3,"soil_n",5,0.523502230899622,0
3,"soil_p",5,0.558538187610009,0
3,"clay_silt",5,0.0945300805640657,0
5,"ph",5,0.0290816787255285,0
5,"soil_c",5,0.200912837447497,0
5,"soil_n",5,-0.499318406292995,0
5,"soil_p",5,0.593530131361683,0
5,"clay_silt",5,-0.597654917167179,0
4,"ph",5,-0.103144502473485,0
4,"soil_c",5,-0.364395932836848,0
4,"soil_n",5,0.727665794191897,0
4,"soil_p",5,-0.301541879157462,0
4,"clay_silt",5,-0.485954527521581,0
1,"ph",6,-0.918537104915098,0
1,"soil_c",6,0.383067071208352,0
1,"soil_n",6,-0.0143556931080952,0
1,"soil_p",6,0.0749239178986447,0
1,"clay_silt",6,-0.0610698489612412,0
2,"ph",6,0.61033082873182,0
2,"soil_c",6,0.513180065403857,0
2,"soil_n",6,0.482833467800686,0
2,"soil_p",6,0.263108069528293,0
2,"clay_silt",6,0.248572898949747,0
3,"ph",6,-0.198612416013803,0
3,"soil_c",6,-0.790561774378475,0
