"canonical_direction","var","fold","value","seed"
1,"depth",1,0.847594672436242,0
1,"temperature",1,-0.478146697604602,0
1,"po4",1,0.00109767705643813,0
1,"no2",1,0.0474488951106978,0
1,"salinity",1,-0.0270981842996632,0
1,"oxygen",1,-0.223544386404645,0
2,"depth",1,-0.575305844709364,0
2,"temperature",1,-0.721678766635025,0
2,"po4",1,0.157981914336698,0
2,"no2",1,0.0293959277069725,0
2,"salinity",1,-0.0414604916309804,0
2,"oxygen",1,0.347363735358011,0
4,"depth",1,-0.679617755832095,0
4,"temperature",1,-0.410045368375045,0
4,"po4",1,0.00520964935443963,0
4,"no2",1,-0.0167903633352922,0
4,"salinity",1,-0.0187753974412909,0
4,"oxygen",1,-0.607717804194936,0
3,"depth",1,0.0295296547010101,0
3,"temperature",1,0.58620946104507,0
3,"po4",1,0.66690855969639,0
3,"no2",1,-0.0651434028151046,0
3,"salinity",1,-0.291179122346655,0
3,"oxygen",1,0.348841648971671,0
6,"depth",1,-0.309385161754403,0
6,"temperature",1,-0.232639834765074,0
6,"po4",1,-0.0409477081292661,0
6,"no2",1,-0.884364100179931,0
6,"salinity",1,-0.00859627240128276,0
6,"oxygen",1,-0.257505449611043,0
5,"depth",1,-0.0405691308523085,0
5,"temperature",1,-0.35593089048836,0
5,"po4",1,-0.742084590157107,0
5,"no2",1,0.0341845346002743,0
5,"salinity",1,-0.434313080492662,0
5,"oxygen",1,-0.362189692808268,0
1,"depth",2,0.669522236286616,0
1,"temperature",2,-0.735997344488171,0
1,"po4",2,0.0802039491809164,0
1,"no2",2,0.0164967263320844,0
1,"salinity",2,-0.0435029791635816,0
1,"oxygen",2,-0.0380862098945524,0
2,"depth",2,-0.655842348897838,0
2,"temperature",2,-0.630210572146212,0
2,"po4",2,0.159326543873008,0
2,"no2",2,0.0156927031796463,0
2,"salinity",2,-0.0548090325265272,0
2,"oxygen",2,0.379565817198038,0
4,"depth",2,-0.694183452321568,0
4,"temperature",2,-0.405507914116442,0
4,"po4",2,0.0491993694212817,0
4,"no2",2,-0.0755688844957782,0
4,"salinity",2,-0.0421274530878656,0
4,"oxygen",2,-0.586316219759255,0
3,"depth",2,0.106409141752737,0
3,"temperature",2,0.614673348865105,0
3,"po4",2,0.65069134967953,0
3,"no2",2,0.0156250841207934,0
3,"salinity",2,-0.205381422499259,0
3,"oxygen",2,0.380826554007246,0
6,"depth",2,-0.236434105582454,0
6,"temperature",2,0.0206396845098335,0
6,"po4",2,0.0734761535815376,0
6,"no2",2,-0.939000259478319,0
6,"salinity",2,-0.187248199687382,0
6,"oxygen",2,-0.146597395642305,0
5,"depth",2,-0.00574326466973631,0
5,"temperature",2,-0.321656583074186,0
5,"po4",2,-0.74297558793039,0
5,"no2",2,0.0827638387316055,0
5,"salinity",2,-0.466208012477037,0
5,"oxygen",2,-0.346830750245829,0
1,"depth",3,0.702226804100176,0
1,"temperature",3,-0.703540457095418,0
1,"po4",3,0.0731513674699361,0
1,"no2",3,0.0229402358318717,0
1,"salinity",3,-0.0561869769626299,0
1,"oxygen",3,-0.053609583754027,0
2,"depth",3,-0.658207431801028,0
2,"temperature",3,-0.625514819058865,0
2,"po4",3,0.183738674658501,0
2,"no2",3,0.0220636421511022,0
2,"salinity",3,-0.0490411943821735,0
2,"oxygen",3,0.372615679008527,0
4,"depth",3,-0.667101405254885,0
4,"temperature",3,-0.409845839600887,0
4,"po4",3,0.0219076524987562,0
4,"no2",3,-0.0674531303216922,0
4,"salinity",3,-0.0490733139907566,0
4,"oxygen",3,-0.616087690750728,0
3,"depth",3,0.0779475707105678,0
3,"temperature",3,0.604445166892731,0
3,"po4",3,0.668066494556452,0
3,"no2",3,-0.00689668942111436,0
3,"salinity",3,-0.19066817693078,0
3,"oxygen",3,0.381910273850174,0
6,"depth",3,-0.296732289875868,0
6,"temperature",3,0.0131940885163894,0
6,"po4",3,0.320796191108799,0
6,"no2",3,-0.895414273133393,0
6,"salinity",3,0.0469982806130266,0
6,"oxygen",3,-0.0699293145379609,0
5,"depth",3,-0.0176205129701597,0
5,"temperature",3,-0.295769444252887,0
5,"po4",3,-0.724659888158311,0
5,"no2",3,-0.025199900094837,0
5,"salinity",3,-0.514327889593843,0
5,"oxygen",3,-0.349155820350379,0
1,"depth",4,0.694690191151075,0
1,"temperature",4,-0.71114714934559,0
1,"po4",4,0.0488462102269074,0
1,"no2",4,-0.00436506933089507,0
1,"salinity",4,-0.043154459605155,0
1,"oxygen",4,-0.0860694883714128,0
2,"depth",4,-0.695504368581246,0
2,"temperature",4,-0.60906904358135,0
2,"po4",4,0.1742500683798,0
2,"no2",4,0.039541257720738,0
2,"salinity",4,-0.0594993714990941,0
2,"oxygen",4,0.331423899008523,0
4,"depth",4,-0.698297551789049,0
4,"temperature",4,-0.375480960019224,0
4,"po4",4,0.016931066916317,0
4,"no2",4,-0.0919423556284102,0
4,"salinity",4,-0.0620171622611747,0
4,"oxygen",4,-0.599006169941603,0
3,"depth",4,0.137799559959203,0
3,"temperature",4,0.628457903292344,0
3,"po4",4,0.607513609478708,0
3,"no2",4,0.0756040703830817,0
3,"salinity",4,-0.274808652217368,0
3,"oxygen",4,0.368433696301757,0
6,"depth",4,-0.270230909057419,0
6,"temperature",4,0.128117663929308,0
6,"po4",4,0.383334797076353,0
6,"no2",4,-0.869591148474576,0
6,"salinity",4,-0.068205691080101,0
6,"oxygen",4,0.0526761001658545,0
5,"depth",4,0.022088966230303,0
5,"temperature",4,-0.341989213570575,0
5,"po4",4,-0.772743491241754,0
5,"no2",4,0.0128179340900335,0
5,"salinity",4,-0.411937022563012,0
5,"oxygen",4,-0.339950793679536,0
1,"depth",5,0.782648267457744,0
1,"temperature",5,-0.596649004514344,0
1,"po4",5,0.113943771095462,0
1,"no2",5,-0.0055032274415431,0
1,"salinity",5,-0.0235986564902556,0
1,"oxygen",5,-0.13379570167072,0
2,"depth",5,-0.61151068654351,0
2,"temperature",5,-0.697305666393582,0
2,"po4",5,0.131443256900821,0
2,"no2",5,0.0321728191096862,0
2,"salinity",5,-0.0560950658391675,0
2,"oxygen",5,0.344035479816875,0
4,"depth",5,-0.702980320287311,0
4,"temperature",5,-0.386235141173998,0
4,"po4",5,0.0822015958283632,0
4,"no2",5,-0.0902136048959573,0
4,"salinity",5,-0.0063648442277044,0
4,"oxygen",5,-0.584555366842146,0
3,"depth",5,0.0480260267288343,0
3,"temperature",5,0.587424797518646,0
3,"po4",5,0.621592443639317,0
3,"no2",5,-0.054301452676224,0
3,"salinity",5,-0.364675721987433,0
3,"oxygen",5,0.360986720057009,0
6,"depth",5,-0.263328936098611,0
6,"temperature",5,-0.211828784764943,0
6,"po4",5,-0.125020302107924,0
6,"no2",5,-0.901780305059151,0
6,"salinity",5,-0.0653798074730152,0
6,"oxygen",5,-0.22950843906323,0
5,"depth",5,-0.0132422309361701,0
5,"temperature",5,-0.351629688927325,0
5,"po4",5,-0.748202247580079,0
5,"no2",5,0.0659457752614502,0
5,"salinity",5,-0.38251439143418,0
5,"oxygen",5,-0.407073085540826,0
1,"depth",6,0.625419117557906,0
1,"temperature",6,-0.773855278560709,0
1,"po4",6,0.0773754560012182,0
1,"no2",6,0.00949832582121884,0
1,"salinity",6,-0.0487096867504516,0
1,"oxygen",6,-0.0393588905927062,0
2,"depth",6,-0.67246489031788,0
2,"temperature",6,-0.606531993384847,0
2,"po4",6,0.156371723787029,0
2,"no2",6,0.0565536019504373,0
2,"salinity",6,-0.0490864577465782,0
2,"oxygen",6,0.387104644847571,0
4,"depth",6,-0.691473022478763,0
4,"temperature",6,-0.365789836504163,0
4,"po4",6,0.101461579365692,0
4,"no2",6,-0.172527858586051,0
4,"salinity",6,-0.0509001727451649,0
4,"oxygen",6,-0.587717375132968,0
3,"depth",6,0.13339433184047,0
3,"temperature",6,0.624351297905353,0
3,"po4",6,0.595073792584174,0
