"canonical_direction","fold","train","test","seed"
3,1,0.869547553095819,0.0539545055996869,0
6,1,0.768036538882713,-0.0604754068967468,0
4,1,0.730469417458305,-0.450667173224147,0
1,1,0.719309888951686,0.713589877167762,0
5,1,0.635710023715099,-0.384453299861267,0
2,1,0.600874081133008,0.216510468317574,0
3,2,0.868620743115104,0.283477529894936,0
6,2,0.787186886496619,0.197283231679646,0
4,2,0.768881657384547,-0.332004636752118,0
1,2,0.714929464912575,0.51818851424219,0
5,2,0.646044536420686,0.0440232268170015,0
2,2,0.617374185339909,-0.0991596884058382,0
3,3,0.8878478155755,-0.279592091724291,0
6,3,0.778744608553831,-0.0277801576651781,0
4,3,0.784865233347892,0.192949133366135,0
1,3,0.723122408475711,0.00419690529377396,0
5,3,0.679327877782999,-0.451022881705509,0
2,3,0.608063561973766,-0.573306871061286,0
3,4,0.855102745444281,0.236776163728002,0
6,4,0.833683326388995,-0.230868284250731,0
4,4,0.756304188972253,0.50341368194853,0
1,4,0.709237584846145,0.611779497140434,0
5,4,0.654924497101932,-0.217392926680392,0
2,4,0.555744212052691,0.655634420060653,0
3,5,0.868151628725916,-0.532543449996619,0
6,5,0.79431687306303,0.350186364542483,0
4,5,0.764898095091651,0.726271073010154,0
1,5,0.669945418414517,-0.136033557182402,0
5,5,0.598950957809836,0.532892857642026,0
2,5,0.566662222421464,0.12003068017039,0
3,6,0.864352957143152,0.384302309264737,0
6,6,0.793416861514066,-0.0631043078365961,0
4,6,0.81177881924377,0.0628812395493852,0
1,6,0.732903642023433,0.681336360025295,0
5,6,0.643624937875683,-0.172117577875304,0
2,6,0.607986660210949,-0.0353497598086451,0
3,7,0.859990603851297,-0.429157394845807,0
6,7,0.781269883824719,-0.107181076423367,0
4,7,0.787091473569973,0.52453812523279,0
1,7,0.713461376912796,0.10137229409952,0
5,7,0.638617364200525,-0.357541899514434,0
2,7,0.573088962871154,-0.555880507753914,0
3,8,0.858437208705314,0.267128737824246,0
6,8,0.773538968120911,-0.234501703240226,0
4,8,0.775219954188228,-0.603424776491836,0
1,8,0.707855116141436,0.374936013699699,0
5,8,0.66337179051225,0.228019771110327,0
2,8,0.59989416350454,0.77252921773927,0
3,9,0.871779387296767,-0.390996351958546,0
6,9,0.782493116247177,-0.0654010447060658,0
4,9,0.771515000621856,-0.291400874635064,0
1,9,0.713486351751001,0.806683414521213,0
5,9,0.656957944870934,-0.459554833260244,0
2,9,0.631488332334209,-0.285150740735385,0
3,10,0.861296269531123,0.300472567356354,0
6,10,0.792616179239843,-0.452286243355467,0
4,10,0.767652631568554,-0.491532689089752,0
1,10,0.714671349302391,0.36381582281096,0
5,10,0.621787317732063,-0.455367455916234,0
2,10,0.596005675933207,-0.104510943754441,0
3,11,0.874791970649564,-0.136168264803262,0
6,11,0.801786762583497,-0.395994717103366,0
4,11,0.728754553754183,-0.583200191131137,0
1,11,0.751032285482439,0.424651792775339,0
5,11,0.680339636192251,-0.240257692526059,0
2,11,0.585344832140231,0.274316009713145,0
3,12,0.870504131569233,0.133312629918455,0
6,12,0.790402345079516,-0.413440123674613,0
4,12,0.734522940780762,0.0445130166875852,0
1,12,0.751182783151793,0.342064064812048,0
5,12,0.611594101862204,0.399076562080798,0
2,12,0.553605990480599,0.695153422733347,0
3,13,0.87226830163038,-0.0158819982188724,0
6,13,0.788327648007145,0.00170645344552894,0
4,13,0.759818431717057,0.325920860252157,0
1,13,0.704991391187381,0.760465721344881,0
5,13,0.632232573936705,0.0988815425889406,0
2,13,0.58729707934004,-0.111863235016026,0
3,14,0.867360097242964,0.547202808662337,0
6,14,0.809471291353529,-0.397995729890718,0
4,14,0.762002568868319,-0.00714924188948258,0
1,14,0.772370818131751,-0.278739609534536,0
5,14,0.707551968203883,-0.319861817105815,0
2,14,0.641863516962637,-0.436017203144578,0
3,15,0.843937073333181,-0.133758147285794,0
