"canonical_direction","fold","train","test"
1,1,0.97602095231573,0.909392847649801
2,1,0.976060488428861,0.901497734562346
4,1,0.954478154416818,0.568521153178049
5,1,0.95360529264454,0.863686646712447
3,1,0.934633497751607,0.657412942748834
1,2,0.976053603609851,0.933304276336667
2,2,0.974739712792408,0.370537931689554
4,2,0.951815755753238,0.486135913183794
5,2,0.956481473557214,0.415650316900093
3,2,0.936427368810778,0.883832080229384
1,3,0.978002791145982,0.933865620898257
2,3,0.976347651182483,0.74775723319083
4,3,0.956179655114997,0.153223725446202
5,3,0.944142036274234,0.259176557048638
3,3,0.951220923560687,0.608737850982709
1,4,0.976301822182286,0.932410229350685
2,4,0.976345733883893,0.713045598886702
4,4,0.957002965318895,0.724268370650737
5,4,0.951435179596707,0.577696559122318
3,4,0.93699306955912,0.700130463673941
1,5,0.980185096884782,0.683666173362005
2,5,0.978182648112669,0.55271365976486
4,5,0.954134917407463,0.296610248167671
5,5,0.956904711050759,-0.252787001301801
3,5,0.945433332152455,0.339232193945629
1,6,0.978469558892787,0.791814072299444
2,6,0.976801844082559,0.88747295390122
4,6,0.951629598095557,0.519247914440787
5,6,0.946587524094762,0.348832823134059
3,6,0.956232753972224,0.157746262560102
1,7,0.974310173664827,0.979904564646072
2,7,0.97710715797916,0.779470446895557
4,7,0.954595423901168,0.472802461690218
5,7,0.953195625295155,0.530687843279133
3,7,0.936101623727546,0.769625453457864
1,8,0.975351313508842,0.953653336443586
2,8,0.975219639744853,0.661845841986928
4,8,0.950927485059862,0.842448360982442
5,8,0.954650206786325,0.494888188679934
3,8,0.93497043268831,0.866173603097794
1,9,0.976748896295947,0.749745426733294
2,9,0.976733370321557,0.664358420134759
4,9,0.95477999148634,0.572137313011543
5,9,0.95047479446148,0.714936599454271
3,9,0.941726593457632,0.697594717637278
1,10,0.976167692959817,0.917935433789341
2,10,0.974931021039563,0.690711360246975
4,10,0.955820922050331,0.60540400042021
5,10,0.95394834750413,0.266042710472369
3,10,0.933853328177155,0.714357365553384
1,11,0.97619540575086,0.858332911438711
2,11,0.976798616126381,0.693353485790689
4,11,0.95341756413619,-0.122697734527593
5,11,0.94653385484474,0.679968953270856
3,11,0.943596958724054,0.592495359494307
1,12,0.976002991934166,0.937578981303391
2,12,0.974615394779971,0.769803318756414
4,12,0.951872026214657,0.834079152303217
5,12,0.95648844378013,0.338826288453575
3,12,0.934819878008917,0.864354853110277
1,13,0.975473932440941,0.946618056528015
2,13,0.977290791679018,0.602044244140591
4,13,0.951947776777897,0.797126551454457
5,13,0.956980673676789,0.354677413111021
3,13,0.937432823469697,0.578088786923701
1,14,0.977529828745173,0.726341183511919
2,14,0.976315520618253,0.683931956410596
4,14,0.951397107176453,0.76240867878741
5,14,0.956035829484256,0.240118532268813
3,14,0.945941674892827,0.568478100222805
1,15,0.976703858505359,0.878663327776425
2,15,0.977185196585669,0.764444943147381
4,15,0.954178300091715,0.761818429899241
5,15,0.95601985377509,0.595674813198495
3,15,0.938432525787763,0.811073731149898
