"canonical_direction","fold","train","test"
1,1,0.964703862719429,0.898699348206121
2,1,0.960162667811711,0.875897520151737
4,1,0.931346467638661,0.762217760596111
5,1,0.911628897404853,0.662498403050837
3,1,0.929918735856835,0.753293785391997
1,2,0.963538377047393,0.924268035236388
2,2,0.958943744432684,0.382197509806029
4,2,0.930961724034916,0.416157781517858
5,2,0.934317923961902,0.446160922729396
3,2,0.916573028664532,0.850868293802944
1,3,0.966210314550103,0.9444969168435
2,3,0.961182730969843,0.738722920205594
4,3,0.936166221586321,0.276619820062551
5,3,0.919945610235411,0.139207141474809
3,3,0.932158545821664,0.649734719948559
1,4,0.964035056035207,0.927296723606908
2,4,0.960608844953191,0.627254765670582
4,4,0.93583944920679,0.81344496141873
5,4,0.920945525093411,0.542320348235403
3,4,0.925006201074839,0.690330150953442
1,5,0.970185563524914,0.660436690178985
2,5,0.962779311292569,0.529197901852736
4,5,0.930575453131527,0.393366537452311
5,5,0.929832860657912,-0.129726810261332
3,5,0.929439419196582,0.453858310813212
1,6,0.966269933944741,0.806485698613843
2,6,0.958991018057481,0.896834717417099
4,6,0.929330133694302,0.582666192148252
5,6,0.92194132033912,0.241484077512565
3,6,0.939086098289041,0.243882883088392
1,7,0.962135248508801,0.979944867155628
2,7,0.961155363626201,0.784065367734302
4,7,0.93283421252588,0.63778979821214
5,7,0.919180531037353,0.628535492230537
3,7,0.92824647546086,0.707041209067613
1,8,0.963000279738203,0.951623103134352
2,8,0.959618728663877,0.602972967074421
4,8,0.931062428632674,0.848369524446159
5,8,0.923842826577452,0.491325978095251
3,8,0.919300457646176,0.878154345645329
1,9,0.965946180557491,0.766292550064355
2,9,0.959516241473127,0.481112652936495
4,9,0.937925775895476,0.615021813251626
5,9,0.91599688982438,0.666367697256465
3,9,0.933602899619555,0.714315978962492
1,10,0.963547550468182,0.945291909274333
2,10,0.958825773092137,0.459818186250449
4,10,0.937973518705616,0.662719550043723
5,10,0.918902498030671,0.550771956955374
3,10,0.927161109060434,0.36330369878145
1,11,0.964890009900519,0.848363818046389
2,11,0.960855050236283,0.728181069596034
4,11,0.932637536110813,0.091660514968643
5,11,0.91347106738642,0.591482196948698
3,11,0.931459725129599,0.802046296711033
1,12,0.964180800849737,0.944670285538498
2,12,0.957797205508306,0.704959905579654
4,12,0.930332150043136,0.811369662813558
5,12,0.931784674568487,0.362557086364387
3,12,0.917172149859847,0.822895274450253
1,13,0.963364142090249,0.9514564809782
2,13,0.959602065745478,0.639612665315392
4,13,0.930742364709963,0.789142383595741
5,13,0.933913190272787,0.245985937950035
3,13,0.914834067761627,0.562552913027788
1,14,0.966954621872099,0.705806779664871
2,14,0.960342800408069,0.7381463562444
4,14,0.930043934488778,0.79518271118376
5,14,0.928270108827898,0.536136442717921
3,14,0.935046710629101,0.201759806119669
1,15,0.964771780142479,0.884242522868879
2,15,0.961816766028333,0.689605481538261
4,15,0.933614940727523,0.813713344161021
5,15,0.916920813020096,0.661462621603733
3,15,0.932564517175172,0.629143425475793
