"canonical_direction","var","fold","value"
1,"ph",1,-0.90552532591931
1,"soil_c",1,0.418094212825449
1,"soil_n",1,-0.0660623239776712
1,"soil_p",1,0.0250880115829774
1,"clay_silt",1,0.0150822526857676
2,"ph",1,-0.504199440820682
2,"soil_c",1,-0.834298980821271
2,"soil_n",1,-0.0291183138452105
2,"soil_p",1,0.157367553124091
2,"clay_silt",1,-0.155292342049593
4,"ph",1,0.0349834798587785
4,"soil_c",1,-0.476659372446667
4,"soil_n",1,0.338954011165136
4,"soil_p",1,0.794857643299413
4,"clay_silt",1,0.15774506014227
5,"ph",1,0.058400856605228
5,"soil_c",1,0.400114999156734
5,"soil_n",1,-0.640521580825084
5,"soil_p",1,0.473830888927413
5,"clay_silt",1,-0.449125506504781
3,"ph",1,0.0349226454637413
3,"soil_c",1,0.297563614620956
3,"soil_n",1,-0.755943820818467
3,"soil_p",1,0.113214810456468
3,"clay_silt",1,0.570935767444297
1,"ph",2,-0.914466998694237
1,"soil_c",2,0.394557289184991
1,"soil_n",2,-0.0554316436932415
1,"soil_p",2,0.0540833132935291
1,"clay_silt",2,0.0455739174397562
2,"ph",2,-0.466013377453421
2,"soil_c",2,-0.82846352841679
2,"soil_n",2,-0.0918040619024912
2,"soil_p",2,0.284656537574757
2,"clay_silt",2,-0.0837996655829446
4,"ph",2,0.157451239406813
4,"soil_c",2,-0.438295829761006
4,"soil_n",2,0.41476463990776
4,"soil_p",2,0.750604122874797
4,"clay_silt",2,0.218333728564579
5,"ph",2,0.11445641835789
5,"soil_c",2,0.320988576962274
5,"soil_n",2,-0.614396892079602
5,"soil_p",2,-0.0400112335040894
5,"clay_silt",2,0.710479853305373
3,"ph",2,0.0930850477342356
3,"soil_c",2,0.414282509640006
3,"soil_n",2,-0.690373340985204
3,"soil_p",2,0.505658920064731
3,"clay_silt",2,-0.295633020331949
1,"ph",3,-0.906679170554649
1,"soil_c",3,0.414247623398121
1,"soil_n",3,-0.0670499784013726
1,"soil_p",3,0.0415010482865344
1,"clay_silt",3,0.0106654385205696
2,"ph",3,-0.50676286840045
2,"soil_c",3,-0.820369560872032
2,"soil_n",3,-0.0423748528441491
2,"soil_p",3,0.213566504587633
2,"clay_silt",3,-0.15092679937584
4,"ph",3,0.0929753625161796
4,"soil_c",3,-0.40857864641082
4,"soil_n",3,0.297046184957889
4,"soil_p",3,0.770807445736295
4,"clay_silt",3,0.376879977262708
5,"ph",3,0.0519847658742102
5,"soil_c",3,0.415064082187231
5,"soil_n",3,-0.747704675466144
5,"soil_p",3,0.472837737704828
5,"clay_silt",3,-0.205867879678504
3,"ph",3,0.0152049805482441
3,"soil_c",3,0.269770965715393
3,"soil_n",3,-0.557860392832901
3,"soil_p",3,-0.237298731773412
3,"clay_silt",3,0.74797963116021
1,"ph",4,-0.924371670688551
1,"soil_c",4,0.375795540878328
1,"soil_n",4,-0.0339008484529355
1,"soil_p",4,0.0336304949332075
1,"clay_silt",4,0.0451048574894171
2,"ph",4,-0.495061697172366
2,"soil_c",4,-0.830773920961483
2,"soil_n",4,-0.0181665413052782
2,"soil_p",4,0.176556171292214
2,"clay_silt",4,-0.182281385222788
4,"ph",4,0.0785581221583328
4,"soil_c",4,-0.449254647682505
4,"soil_n",4,0.233844899978336
4,"soil_p",4,0.847019967119208
4,"clay_silt",4,0.140970284223741
5,"ph",4,0.0270075546276695
5,"soil_c",4,0.373734313110324
5,"soil_n",4,-0.399765761275963
5,"soil_p",4,0.416780836018778
5,"clay_silt",4,-0.725309813828495
3,"ph",4,0.0345374946710668
3,"soil_c",4,0.391850065641387
3,"soil_n",4,-0.845335801238742
3,"soil_p",4,0.216674513882926
3,"clay_silt",4,0.289344475835187
1,"ph",5,-0.943916293377751
1,"soil_c",5,0.311367767932031
1,"soil_n",5,-0.0558594311101299
1,"soil_p",5,0.089291093566187
1,"clay_silt",5,0.0312884763905197
2,"ph",5,-0.448737220477308
2,"soil_c",5,-0.841943522481248
2,"soil_n",5,-0.0304446998407794
2,"soil_p",5,0.271514254309365
2,"clay_silt",5,-0.122959919764949
