"canonical_direction","var","fold","value","seed"
1,"ph",1,-0.938180609135898,0
1,"soil_c",1,0.331623222176962,0
1,"soil_n",1,-0.0849151724666293,0
1,"soil_p",1,0.050431385553307,0
1,"clay_silt",1,-0.00944838560288945,0
2,"ph",1,-0.546849047147481,0
2,"soil_c",1,-0.698210676552156,0
2,"soil_n",1,-0.36592029969708,0
2,"soil_p",1,-0.255311316256687,0
2,"clay_silt",1,-0.119901779984075,0
3,"ph",1,-0.146188420673046,0
3,"soil_c",1,-0.708712757455957,0
3,"soil_n",1,0.338581920413519,0
3,"soil_p",1,0.592188161359023,0
3,"clay_silt",1,0.105026843214527,0
4,"ph",1,0.0447785736332073,0
4,"soil_c",1,0.00721142581535033,0
4,"soil_n",1,0.119614231784148,0
4,"soil_p",1,-0.469318282225597,0
4,"clay_silt",1,0.873713717532573,0
5,"ph",1,0.0814079246124437,0
5,"soil_c",1,0.391982084915251,0
5,"soil_n",1,-0.798031444150735,0
5,"soil_p",1,0.417646011949293,0
5,"clay_silt",1,0.168642870484732,0
1,"ph",2,-0.943539614595617,0
1,"soil_c",2,0.324213012224013,0
1,"soil_n",2,-0.0544822632717448,0
1,"soil_p",2,0.0351513212995961,0
1,"clay_silt",2,0.020371204997931,0
2,"ph",2,-0.540425795519793,0
2,"soil_c",2,-0.776479137529176,0
2,"soil_n",2,-0.285591441408725,0
2,"soil_p",2,-0.02225087973251,0
2,"clay_silt",2,-0.151533941623525,0
3,"ph",2,-0.0527211726425309,0
3,"soil_c",2,-0.671455212238707,0
3,"soil_n",2,0.393015155234248,0
3,"soil_p",2,0.600595430157228,0
3,"clay_silt",2,0.176614248981003,0
4,"ph",2,-0.00425605699700244,0
4,"soil_c",2,-0.142081281412845,0
4,"soil_n",2,0.256345236272194,0
4,"soil_p",2,-0.575069002166993,0
4,"clay_silt",2,0.763791567142591,0
5,"ph",2,0.0943329261288302,0
5,"soil_c",2,0.416283655108368,0
5,"soil_n",2,-0.792840480423812,0
5,"soil_p",2,0.323309234504804,0
5,"clay_silt",2,0.291005719914312,0
1,"ph",3,-0.921732504942333,0
1,"soil_c",3,0.356066628754411,0
1,"soil_n",3,-0.143173573311481,0
1,"soil_p",3,0.048987468419211,0
1,"clay_silt",3,-0.0269685198573956,0
2,"ph",3,-0.520093123189782,0
2,"soil_c",3,-0.737330364833212,0
2,"soil_n",3,-0.31237934708462,0
2,"soil_p",3,-0.166782196428178,0
2,"clay_silt",3,-0.245865651881672,0
3,"ph",3,-0.154362118552881,0
3,"soil_c",3,-0.691237835241215,0
3,"soil_n",3,0.236740586196421,0
3,"soil_p",3,0.640743418373223,0
3,"clay_silt",3,0.178225582186389,0
4,"ph",3,-0.0458630364917892,0
4,"soil_c",3,-0.0794676650575963,0
4,"soil_n",3,0.139972195309903,0
4,"soil_p",3,-0.541177908078973,0
4,"clay_silt",3,0.824084782313955,0
5,"ph",3,0.0864723885124736,0
5,"soil_c",3,0.445999690348383,0
5,"soil_n",3,-0.820113827898038,0
5,"soil_p",3,0.285185195794009,0
5,"clay_silt",3,0.199222276928193,0
1,"ph",4,-0.942963124426094,0
1,"soil_c",4,0.317920645864031,0
1,"soil_n",4,-0.0810468095241324,0
1,"soil_p",4,0.0540695309720641,0
1,"clay_silt",4,-0.0159658821365163,0
2,"ph",4,-0.531598637455546,0
2,"soil_c",4,-0.700807657616709,0
2,"soil_n",4,-0.387946390399864,0
2,"soil_p",4,-0.177353133393199,0
2,"clay_silt",4,-0.210511234694301,0
3,"ph",4,-0.133922589921372,0
3,"soil_c",4,-0.715812318533699,0
3,"soil_n",4,0.354811646698029,0
3,"soil_p",4,0.584147690431443,0
3,"clay_silt",4,0.0505730726296666,0
4,"ph",4,-0.0169428309536465,0
4,"soil_c",4,-0.127431746888517,0
4,"soil_n",4,0.115699563599885,0
4,"soil_p",4,-0.435516823575718,0
4,"clay_silt",4,0.883409756415181,0
5,"ph",4,0.078338427408619,0
5,"soil_c",4,0.406225415395124,0
5,"soil_n",4,-0.796145196451451,0
5,"soil_p",4,0.402773734645844,0
5,"clay_silt",4,0.181025267642182,0
