"canonical_direction","var","fold","value","seed"
4,"depth",1,-0.0642167736965358,0
4,"temperature",1,0.486416180093845,0
4,"po4",1,0.744603373932753,0
4,"no2",1,-0.172736454947502,0
4,"salinity",1,0.144786684289915,0
4,"oxygen",1,0.392479622950521,0
3,"depth",1,0.763435365164953,0
3,"temperature",1,0.339852354986377,0
3,"po4",1,0.338226849553096,0
3,"no2",1,-0.0263890480880728,0
3,"salinity",1,-0.032488435256022,0
3,"oxygen",1,0.430717468861755,0
2,"depth",1,0.485899812350632,0
2,"temperature",1,0.743084704510932,0
2,"po4",1,0.194474372144248,0
2,"no2",1,0.391163338485036,0
2,"salinity",1,0.0535296967394602,0
2,"oxygen",1,0.134283383375773,0
6,"depth",1,-0.166309781992118,0
6,"temperature",1,-0.218633897431662,0
6,"po4",1,0.504038074180937,0
6,"no2",1,0.54175398287733,0
6,"salinity",1,0.260528435728323,0
6,"oxygen",1,0.555979722019654,0
5,"depth",1,0.0942699497324269,0
5,"temperature",1,-0.212340252876128,0
5,"po4",1,0.152785531877272,0
5,"no2",1,-0.114565495293545,0
5,"salinity",1,0.920702682987249,0
5,"oxygen",1,-0.248722117358214,0
1,"depth",1,0.573961946797617,0
1,"temperature",1,0.231812847164515,0
1,"po4",1,-0.414564306112456,0
1,"no2",1,0.00930847307466547,0
1,"salinity",1,0.204023622908367,0
1,"oxygen",1,0.635023335980365,0
4,"depth",2,0.0652592881997115,0
4,"temperature",2,0.525539048857722,0
4,"po4",2,0.717987942493027,0
4,"no2",2,-0.163787947249487,0
4,"salinity",2,0.0877800813108482,0
4,"oxygen",2,0.411717638102715,0
3,"depth",2,0.948582986477369,0
3,"temperature",2,0.0747294968139311,0
3,"po4",2,-0.133161832736155,0
3,"no2",2,0.0292182832591676,0
3,"salinity",2,-0.066254476943195,0
3,"oxygen",2,0.267638529704395,0
2,"depth",2,0.453205155412773,0
2,"temperature",2,0.679311755702891,0
2,"po4",2,0.300306311347768,0
2,"no2",2,0.457235780303694,0
2,"salinity",2,0.0447664749588744,0
2,"oxygen",2,0.178572531386176,0
6,"depth",2,-0.395421916935975,0
6,"temperature",2,-0.480202205009645,0
