fold,j,evr,method,split
14,2,0.08531960557554814,PCA,train
14,2,0.04884744928490077,PCA,test
14,3,0.04674804159789717,CCA,train
14,3,0.026307075401568323,CCA,test
14,3,0.11482451181361891,PCA,train
14,3,0.05701253820566556,PCA,test
14,4,0.058104178936620184,CCA,train
14,4,0.03167728760193132,CCA,test
14,4,0.14065942863613345,PCA,train
14,4,0.07628185105096395,PCA,test
15,1,0.026789003410244067,CCA,train
15,1,0.0236891449725998,CCA,test
15,1,0.04739216294107164,PCA,train
15,1,0.032969907148948416,PCA,test
15,2,0.038392963535941176,CCA,train
15,2,0.02814168956586003,CCA,test
15,2,0.08358233041704272,PCA,train
15,2,0.06175194784883703,PCA,test
15,3,0.045629902282211456,CCA,train
15,3,0.03159845510098955,CCA,test
15,3,0.1116842677958094,PCA,train
15,3,0.0797494245832063,PCA,test
15,4,0.057026515530019445,CCA,train
15,4,0.034486873219106165,CCA,test
15,4,0.13634972791125688,PCA,train
15,4,0.08848853223520238,PCA,test
