"canonical_direction","fold","train","test","seed"
1,1,0.995830183067934,0.932824974753339,0
2,1,0.992637779622711,0.667053579611447,0
4,1,0.97348189466814,0.664309533450516,0
3,1,0.956026649084408,0.625670586020793,0
6,1,0.964424774148796,0.610772929664512,0
5,1,0.936364842727057,0.75481330746628,0
1,2,0.995657157486703,0.973018388689777,0
2,2,0.992010964951654,0.882636490865929,0
4,2,0.973694896342391,0.828512423245516,0
3,2,0.95821794789866,0.925541279416472,0
6,2,0.965229140166505,0.627429831638549,0
5,2,0.943156521996467,0.501717101192895,0
1,3,0.995258725100787,0.975780747151508,0
2,3,0.991072036206506,0.905247743344114,0
4,3,0.972739846761124,0.921853427110382,0
3,3,0.951473864797835,0.795076555367863,0
6,3,0.966380920803973,0.72381222944793,0
5,3,0.944639755958245,0.284657449421217,0
1,4,0.995364623250338,0.973288435975264,0
2,4,0.990843285466847,0.934570038424912,0
4,4,0.974282859702493,0.696734719356698,0
3,4,0.95879125942808,0.828405693737544,0
6,4,0.960934197674214,0.387697087432809,0
5,4,0.939391988419012,0.871466430511433,0
1,5,0.995931426233168,0.891310336747156,0
2,5,0.990121035436144,0.992444586470072,0
4,5,0.976737576607565,0.96341042994629,0
3,5,0.966678021375487,0.275795880469777,0
6,5,0.965865338639736,0.23894153497097,0
5,5,0.929924946440596,0.74122442996619,0
1,6,0.995317858850691,0.982613547276992,0
2,6,0.99189135064363,0.832426228677963,0
4,6,0.973357427787155,0.694806252297925,0
3,6,0.958868039532167,0.730938335480169,0
6,6,0.96024526820652,0.61662025338772,0
5,6,0.940939185766308,0.63726722826489,0
1,7,0.995932834257061,0.950439626111377,0
2,7,0.991542322236975,0.937163832032977,0
4,7,0.977721407723134,0.783933780882901,0
3,7,0.957899353302648,0.282671145542249,0
6,7,0.96456999787945,0.52870879369169,0
5,7,0.93923504371898,0.6161030780326,0
1,8,0.995418932348137,0.983548420425877,0
2,8,0.99084626776949,0.912405344367053,0
4,8,0.975378336118174,0.429277484356218,0
3,8,0.958859615685627,0.687858551752624,0
6,8,0.965312428148671,0.799492755500886,0
5,8,0.943175908307141,0.00160879282048931,0
1,9,0.995344047936614,0.945147625956633,0
2,9,0.99107217663929,0.941804194274946,0
4,9,0.973790501856889,0.285543836990339,0
3,9,0.955605685331028,0.755571846103765,0
6,9,0.966473265519468,-0.0366543115482465,0
5,9,0.940745926922583,0.436950357312332,0
1,10,0.995460922144686,0.983508434203073,0
2,10,0.991453228630323,0.920828097637203,0
4,10,0.973496468279535,0.83897732124593,0
3,10,0.957116243065588,0.464402602857026,0
6,10,0.971752540140194,-0.0393738681261952,0
5,10,0.938697813360838,0.590925339650627,0
1,11,0.995468815259665,0.987025105810396,0
2,11,0.992091867453799,0.704642235171029,0
4,11,0.973055158782961,0.882439124736017,0
3,11,0.955721703499871,0.754675497741238,0
6,11,0.962098885951216,0.902756489344606,0
5,11,0.939366028380135,0.481213061333947,0
1,12,0.995568600258137,0.980862007415684,0
2,12,0.990780683059605,0.988013483607675,0
4,12,0.972960432059635,0.792538891466438,0
3,12,0.956996857265887,0.649409975618567,0
6,12,0.965360617818864,-0.262485258022196,0
5,12,0.940189634870136,-0.156404764038841,0
1,13,0.995360988620142,0.988707121810764,0
2,13,0.9928423174625,0.839346353230723,0
4,13,0.977824269204907,-0.612566986431491,0
3,13,0.959077318108306,0.68517202210366,0
6,13,0.963632643238141,0.758783400478416,0
5,13,0.938491993793068,0.656348743434298,0
1,14,0.996841490587242,0.863799690578042,0
2,14,0.989961435670064,0.994907121717322,0
4,14,0.972465845739824,0.867654642312772,0
3,14,0.954119809530742,0.938776486896812,0
6,14,0.967288891938807,0.590660146785037,0
5,14,0.938594483060736,0.702456957885926,0
1,15,0.995598552201354,0.977782728111192,0
2,15,0.989674643842611,0.98640563807356,0
4,15,0.974408122010941,0.547708681096828,0
3,15,0.97191989454899,0.603715614965251,0
6,15,0.96447084861965,0.773716332207596,0
5,15,0.954115540836118,0.445404215962759,0
1,1,0.994903497954642,0.951671130658271,1
2,1,0.991770191181356,0.940317841538401,1
4,1,0.975711529530035,0.951723464255794,1
3,1,0.966312583678626,0.873197154611024,1
5,1,0.958103194392121,0.645872062238056,1
6,1,0.943272356586377,0.132454482269746,1
1,2,0.994285922708426,0.971203012684756,1
2,2,0.993672648620196,0.841477113657065,1
4,2,0.979700646473064,0.842357343456513,1
3,2,0.969091632180773,0.707739301689275,1
5,2,0.96285990386773,-0.0259468037163062,1
6,2,0.942527086191795,0.386293241085694,1
1,3,0.994689671421476,0.911137068850942,1
2,3,0.991250528848175,0.985043984498127,1
4,3,0.98339022044094,0.541637031680655,1
3,3,0.979669717302071,0.898142409959118,1
5,3,0.965922380328024,0.950857758173178,1
