"canonical_direction","var","fold","value","seed"
1,"ph",1,-0.926550065598293,0
1,"soil_c",1,0.36481309922303,0
1,"soil_n",1,-0.0880365088657184,0
1,"soil_p",1,0.0256707099174478,0
1,"clay_silt",1,0.00263938139667838,0
3,"ph",1,-0.547956514291421,0
3,"soil_c",1,-0.776578454202879,0
3,"soil_n",1,-0.243512736330293,0
3,"soil_p",1,-0.104146585903439,0
3,"clay_silt",1,-0.162863743058588,0
2,"ph",1,0.118003771442311,0
2,"soil_c",1,0.631116932316523,0
2,"soil_n",1,-0.362498057977191,0
2,"soil_p",1,-0.673696830005631,0
2,"clay_silt",1,0.0499426358125081,0
4,"ph",1,-0.0103023408119599,0
4,"soil_c",1,0.140182672539496,0
4,"soil_n",1,-0.0409415429564722,0
4,"soil_p",1,0.228241094932988,0
4,"clay_silt",1,-0.962534400807375,0
5,"ph",1,0.0680390676993441,0
5,"soil_c",1,0.380059190735411,0
5,"soil_n",1,-0.800219825624125,0
5,"soil_p",1,0.453354286084493,0
5,"clay_silt",1,0.0710198477262781,0
1,"ph",2,-0.941913182382832,0
1,"soil_c",2,0.330309495126472,0
1,"soil_n",2,-0.0506139694557935,0
1,"soil_p",2,0.0256408748306225,0
1,"clay_silt",2,0.0218166431100243,0
3,"ph",2,-0.512692734141619,0
3,"soil_c",2,-0.802870332130071,0
3,"soil_n",2,-0.195799349020911,0
3,"soil_p",2,0.0920596429713117,0
3,"clay_silt",2,-0.213852816681759,0
2,"ph",2,0.00617332094677693,0
2,"soil_c",2,0.567703334558727,0
2,"soil_n",2,-0.389026798800375,0
2,"soil_p",2,-0.725265900427072,0
2,"clay_silt",2,0.0179537609494818,0
4,"ph",2,0.0282082509020419,0
4,"soil_c",2,0.293254678067028,0
4,"soil_n",2,-0.158714628308284,0
4,"soil_p",2,0.308079841628471,0
4,"clay_silt",2,-0.890563005247799,0
5,"ph",2,0.0807129868244499,0
5,"soil_c",2,0.413993259226212,0
5,"soil_n",2,-0.803247154829519,0
5,"soil_p",2,0.388624576579146,0
5,"clay_silt",2,0.160810266494702,0
1,"ph",3,-0.908701411750668,0
1,"soil_c",3,0.38981065126083,0
1,"soil_n",3,-0.144752484132251,0
1,"soil_p",3,0.0337048952179641,0
1,"clay_silt",3,-0.0148357278837075,0
3,"ph",3,-0.443940723388589,0
3,"soil_c",3,-0.837308530354933,0
3,"soil_n",3,-0.0679798124466559,0
3,"soil_p",3,0.251551469455532,0
3,"clay_silt",3,-0.184205489675413,0
2,"ph",3,-0.05447600986419,0
2,"soil_c",3,0.418945467144648,0
2,"soil_n",3,-0.417076957501722,0
2,"soil_p",3,-0.800201675614923,0
2,"clay_silt",3,-0.085094945633715,0
4,"ph",3,0.06910301601199,0
4,"soil_c",3,0.171493934814002,0
4,"soil_n",3,0.019033326837702,0
4,"soil_p",3,0.280662717887794,0
4,"clay_silt",3,-0.941637284073535,0
5,"ph",3,0.0872011785435795,0
5,"soil_c",3,0.430099504949947,0
5,"soil_n",3,-0.815561022645076,0
5,"soil_p",3,0.36696439153967,0
5,"clay_silt",3,0.0872222677213705,0
1,"ph",4,-0.937306386612988,0
1,"soil_c",4,0.33811941376158,0
1,"soil_n",4,-0.0695521058150073,0
1,"soil_p",4,0.0472230565890749,0
1,"clay_silt",4,0.0080303894745008,0
3,"ph",4,-0.5407691998074,0
3,"soil_c",4,-0.742892534487788,0
3,"soil_n",4,-0.28977053865791,0
3,"soil_p",4,-0.0701365835685727,0
3,"clay_silt",4,-0.258443899740753,0
2,"ph",4,0.0972992103973062,0
2,"soil_c",4,0.646383022826043,0
2,"soil_n",4,-0.359570049077816,0
2,"soil_p",4,-0.662385360072763,0
2,"clay_silt",4,0.068387616026454,0
4,"ph",4,0.0340675650001394,0
4,"soil_c",4,0.220185539561993,0
4,"soil_n",4,0.0236815775759517,0
4,"soil_p",4,0.208125533335299,0
4,"clay_silt",4,-0.95209278667584,0
5,"ph",4,0.0740697185156867,0
5,"soil_c",4,0.42240488869657,0
5,"soil_n",4,-0.795461176109471,0
5,"soil_p",4,0.423869156547225,0
5,"clay_silt",4,0.0605329846837848,0
1,"ph",5,-0.926295269047443,0
1,"soil_c",5,0.358576553021276,0
1,"soil_n",5,-0.1082297744658,0
1,"soil_p",5,0.0318825701923561,0
1,"clay_silt",5,0.0258794860983897,0
3,"ph",5,-0.43035586747065,0
3,"soil_c",5,-0.826597052264742,0
3,"soil_n",5,0.00278678139236634,0
3,"soil_p",5,0.325226038517144,0
3,"clay_silt",5,-0.16047242205669,0
2,"ph",5,-0.172075433149698,0
2,"soil_c",5,0.325156086701668,0
2,"soil_n",5,-0.480599604635344,0
2,"soil_p",5,-0.791843940356402,0
2,"clay_silt",5,-0.0816747129312337,0
4,"ph",5,0.0218000815956225,0
4,"soil_c",5,0.20707892130901,0
4,"soil_n",5,-0.00513617726728183,0
4,"soil_p",5,0.242206777730145,0
4,"clay_silt",5,-0.947603595020924,0
5,"ph",5,0.103208639311102,0
5,"soil_c",5,0.425903114348033,0
5,"soil_n",5,-0.810528630303478,0
5,"soil_p",5,0.378845484319539,0
5,"clay_silt",5,0.0864520238586692,0
1,"ph",6,-0.925050573820756,0
1,"soil_c",6,0.365835765300122,0
1,"soil_n",6,-0.0641753173870951,0
1,"soil_p",6,0.0772188103594734,0
1,"clay_silt",6,-0.0190895957552426,0
3,"ph",6,-0.583545516646965,0
3,"soil_c",6,-0.570948602292863,0
3,"soil_n",6,-0.472884283360051,0
3,"soil_p",6,-0.172016765319115,0
3,"clay_silt",6,-0.283342567471342,0
2,"ph",6,0.161886606883879,0
2,"soil_c",6,0.724506673628524,0
2,"soil_n",6,-0.310453610690106,0
2,"soil_p",6,-0.592689509073846,0
2,"clay_silt",6,0.0349357670967028,0
4,"ph",6,0.04171787096545,0
4,"soil_c",6,0.259774777977863,0
4,"soil_n",6,-0.0606291928868819,0
4,"soil_p",6,0.323407854532241,0
4,"clay_silt",6,-0.906922347593994,0
5,"ph",6,0.1066575751208,0
5,"soil_c",6,0.436311354171573,0
5,"soil_n",6,-0.776532788201287,0
5,"soil_p",6,0.425977896513336,0
5,"clay_silt",6,0.117457330212839,0
1,"ph",7,-0.956605072077432,0
1,"soil_c",7,0.280495848009508,0
1,"soil_n",7,-0.0615615872039035,0
1,"soil_p",7,0.0416283874766896,0
1,"clay_silt",7,0.0265718584631364,0
3,"ph",7,-0.518936037421567,0
3,"soil_c",7,-0.672678813146195,0
3,"soil_n",7,-0.419874423739514,0
3,"soil_p",7,-0.0680518581652351,0
3,"clay_silt",7,-0.311902254398871,0
2,"ph",7,0.108361441081099,0
2,"soil_c",7,0.69592377622836,0
2,"soil_n",7,-0.359172091869037,0
2,"soil_p",7,-0.611988255117898,0
2,"clay_silt",7,-0.0203391196234629,0
4,"ph",7,0.0562326512460404,0
4,"soil_c",7,0.370766265204408,0
4,"soil_n",7,-0.331879108597984,0
4,"soil_p",7,0.460506916392207,0
4,"clay_silt",7,-0.732911933830637,0
5,"ph",7,0.09863336023185,0
5,"soil_c",7,0.402962471366866,0
5,"soil_n",7,-0.780818508953384,0
5,"soil_p",7,0.358452840412527,0
5,"clay_silt",7,0.299544194060387,0
1,"ph",8,-0.919449691986347,0
1,"soil_c",8,0.3735242674254,0
1,"soil_n",8,-0.120078265194978,0
1,"soil_p",8,0.0247210085347942,0
1,"clay_silt",8,-0.00787194482435645,0
3,"ph",8,-0.503726670935738,0
3,"soil_c",8,-0.807217980045769,0
3,"soil_n",8,-0.145189024770868,0
3,"soil_p",8,0.122161081145818,0
3,"clay_silt",8,-0.24218875080853,0
2,"ph",8,0.0432888830857527,0
2,"soil_c",8,0.563855322499039,0
2,"soil_n",8,-0.425602406409991,0
2,"soil_p",8,-0.699080934033132,0
2,"clay_silt",8,-0.101694086455808,0
4,"ph",8,0.0612806132535328,0
4,"soil_c",8,0.237417477426162,0
4,"soil_n",8,-0.127416960267969,0
4,"soil_p",8,0.436485656356587,0
4,"clay_silt",8,-0.856225915213326,0
5,"ph",8,0.0779874082074407,0
5,"soil_c",8,0.385782547283735,0
5,"soil_n",8,-0.80361938397205,0
5,"soil_p",8,0.399952786270212,0
5,"clay_silt",8,0.198301398964899,0
1,"ph",9,-0.930084276191258,0
1,"soil_c",9,0.34613773145905,0
1,"soil_n",9,-0.109182598180583,0
1,"soil_p",9,0.0564720437362084,0
1,"clay_silt",9,0.00468813107315882,0
3,"ph",9,-0.504675371526545,0
3,"soil_c",9,-0.794790493065554,0
3,"soil_n",9,-0.194749802673137,0
3,"soil_p",9,0.12908449691469,0
3,"clay_silt",9,-0.242941450811125,0
2,"ph",9,0.0145593381300034,0
2,"soil_c",9,0.541635369668068,0
2,"soil_n",9,-0.332015803472873,0
2,"soil_p",9,-0.772006456432549,0
2,"clay_silt",9,0.0138090357546311,0
4,"ph",9,0.0664427624387707,0
4,"soil_c",9,0.33774175231394,0
4,"soil_n",9,-0.20275206473469,0
4,"soil_p",9,0.320007750832598,0
4,"clay_silt",9,-0.859070723349537,0
5,"ph",9,0.101586918827304,0
5,"soil_c",9,0.42045475590594,0
5,"soil_n",9,-0.800593692443086,0
5,"soil_p",9,0.358221128849705,0
5,"clay_silt",9,0.208866604858795,0
1,"ph",10,-0.934228298503068,0
1,"soil_c",10,0.338651236130707,0
1,"soil_n",10,-0.103145148976387,0
1,"soil_p",10,0.0430927106516517,0
1,"clay_silt",10,0.0060764360063493,0
3,"ph",10,-0.371357212701455,0
3,"soil_c",10,-0.83396395426376,0
3,"soil_n",10,0.0167753430332208,0
3,"soil_p",10,0.391857712072422,0
3,"clay_silt",10,-0.112978161247406,0
2,"ph",10,-0.217532136276517,0
2,"soil_c",10,0.228804910378199,0
2,"soil_n",10,-0.543628208045885,0
2,"soil_p",10,-0.775375956639704,0
2,"clay_silt",10,-0.059904757371045,0
4,"ph",10,-0.0333230370995515,0
4,"soil_c",10,0.0986720335464164,0
4,"soil_n",10,-0.00472625655240653,0
4,"soil_p",10,0.285040836444966,0
4,"clay_silt",10,-0.952828835128341,0
5,"ph",10,0.112952709222049,0
5,"soil_c",10,0.437067004902971,0
5,"soil_n",10,-0.792777180743452,0
5,"soil_p",10,0.399250670120711,0
5,"clay_silt",10,0.0911995767817621,0
1,"ph",11,-0.94382670417297,0
1,"soil_c",11,0.321538290934806,0
1,"soil_n",11,-0.0672018291556236,0
1,"soil_p",11,0.0358726368776135,0
1,"clay_silt",11,0.00116104879283388,0
3,"ph",11,-0.53745937710979,0
3,"soil_c",11,-0.744032564421045,0
3,"soil_n",11,-0.272552378717766,0
3,"soil_p",11,-0.108999370961996,0
3,"clay_silt",11,-0.2671840171548,0
2,"ph",11,0.124503206929224,0
2,"soil_c",11,0.654743087166922,0
2,"soil_n",11,-0.30632389872474,0
2,"soil_p",11,-0.678361518173403,0
2,"clay_silt",11,0.0424471554172768,0
4,"ph",11,-0.00267738681895066,0
4,"soil_c",11,0.115897146396856,0
4,"soil_n",11,0.13711610543653,0
4,"soil_p",11,0.208273042573387,0
4,"clay_silt",11,-0.961447968651466,0
5,"ph",11,0.0794039646614563,0
5,"soil_c",11,0.466351927385627,0
5,"soil_n",11,-0.794062853263253,0
5,"soil_p",11,0.380558740555025,0
5,"clay_silt",11,0.0291568220893113,0
1,"ph",12,-0.924425766309971,0
1,"soil_c",12,0.366608257556011,0
1,"soil_n",12,-0.0961809232170829,0
1,"soil_p",12,0.0420919110198735,0
1,"clay_silt",12,-0.00359014063416729,0
3,"ph",12,-0.574128721891104,0
3,"soil_c",12,-0.741404805553405,0
3,"soil_n",12,-0.239617168580586,0
3,"soil_p",12,-0.0847837675339598,0
3,"clay_silt",12,-0.236834225326866,0
2,"ph",12,0.104589882710791,0
2,"soil_c",12,0.659266039998891,0
2,"soil_n",12,-0.325851689891218,0
2,"soil_p",12,-0.668863094441649,0
2,"clay_silt",12,-0.0295310349920722,0
4,"ph",12,0.0397513601626261,0
4,"soil_c",12,0.119354023705763,0
4,"soil_n",12,0.0560955724264685,0
4,"soil_p",12,0.31542217615193,0
4,"clay_silt",12,-0.938901796747771,0
5,"ph",12,0.0923407789191298,0
5,"soil_c",12,0.414473355271942,0
5,"soil_n",12,-0.803949791402196,0
5,"soil_p",12,0.412178455256564,0
5,"clay_silt",12,0.0588104773395533,0
1,"ph",13,-0.924440778984483,0
1,"soil_c",13,0.351687915518528,0
1,"soil_n",13,-0.143474707940717,0
1,"soil_p",13,0.0321122562363809,0
1,"clay_silt",13,-0.0104243661452012,0
3,"ph",13,-0.496935605086437,0
3,"soil_c",13,-0.761707729084242,0
3,"soil_n",13,-0.333832593519104,0
3,"soil_p",13,0.0602065083124296,0
3,"clay_silt",13,-0.240389924314306,0
2,"ph",13,0.0931142170749149,0
2,"soil_c",13,0.635175597631903,0
2,"soil_n",13,-0.455662443529648,0
2,"soil_p",13,-0.614714821247676,0
2,"clay_silt",13,0.0487763144006226,0
4,"ph",13,0.0522905285043256,0
4,"soil_c",13,0.309968206417851,0
4,"soil_n",13,-0.198851735412283,0
4,"soil_p",13,0.330099664036556,0
4,"clay_silt",13,-0.867569945748074,0
5,"ph",13,0.0954127006485018,0
5,"soil_c",13,0.360262913900727,0
5,"soil_n",13,-0.760078383723035,0
5,"soil_p",13,0.490565606886266,0
5,"clay_silt",13,0.206720307081827,0
1,"ph",14,-0.94054912447716,0
1,"soil_c",14,0.322788148527167,0
1,"soil_n",14,-0.0921886357569055,0
1,"soil_p",14,0.0484379851060375,0
1,"clay_silt",14,0.0181706535875441,0
3,"ph",14,-0.465890650152732,0
3,"soil_c",14,-0.856845937261626,0
3,"soil_n",14,-0.110802392245198,0
3,"soil_p",14,0.0614264771517459,0
3,"clay_silt",14,-0.180860608414264,0
2,"ph",14,0.0252577578224688,0
2,"soil_c",14,0.554816988469081,0
2,"soil_n",14,-0.304025276408636,0
2,"soil_p",14,-0.77317952959104,0
2,"clay_silt",14,-0.0360860264079056,0
4,"ph",14,-0.049404291901955,0
4,"soil_c",14,0.0451785398553813,0
4,"soil_n",14,0.197241696760288,0
4,"soil_p",14,0.201279322479557,0
4,"clay_silt",14,-0.957131371797778,0
5,"ph",14,0.0899328902080162,0
5,"soil_c",14,0.462184124540971,0
5,"soil_n",14,-0.805699391931813,0
5,"soil_p",14,0.358603623966821,0
5,"clay_silt",14,-0.023448688656254,0
1,"ph",15,-0.940118786319824,0
1,"soil_c",15,0.333144801163617,0
1,"soil_n",15,-0.0648615073666408,0
1,"soil_p",15,0.0254168185028989,0
1,"clay_silt",15,0.0183896510438123,0
3,"ph",15,-0.540548975557385,0
3,"soil_c",15,-0.770997168225201,0
3,"soil_n",15,-0.212563433763579,0
3,"soil_p",15,-0.0629677401973156,0
3,"clay_silt",15,-0.253420642280106,0
2,"ph",15,0.103473848041973,0
2,"soil_c",15,0.638190363195302,0
2,"soil_n",15,-0.336926927249879,0
2,"soil_p",15,-0.68425396820447,0
2,"clay_silt",15,0.016821884152077,0
4,"ph",15,0.0185674058034884,0
4,"soil_c",15,0.244159167861998,0
4,"soil_n",15,-0.0587568093548036,0
4,"soil_p",15,0.305263359211654,0
4,"clay_silt",15,-0.918370007713626,0
5,"ph",15,0.0557633102916416,0
5,"soil_c",15,0.400394359218758,0
5,"soil_n",15,-0.812418106194414,0
5,"soil_p",15,0.405379626599905,0
5,"clay_silt",15,0.110539537706297,0
1,"ph",1,-0.941640318978323,1
1,"soil_c",1,0.324678894755202,1
1,"soil_n",1,-0.0888478265687631,1
1,"soil_p",1,0.00172253897546508,1
1,"clay_silt",1,0.000470689311626936,1
2,"ph",1,0.512295261044183,1
2,"soil_c",1,0.692156923299007,1
2,"soil_n",1,0.359206812246148,1
2,"soil_p",1,0.277742863829364,1
2,"clay_silt",1,0.228695707587067,1
3,"ph",1,0.183370337416423,1
3,"soil_c",1,0.683843694728703,1
3,"soil_n",1,-0.218437015626046,1
3,"soil_p",1,-0.670427184110347,1
3,"clay_silt",1,0.0393164284471764,1
4,"ph",1,-0.0646557710037463,1
4,"soil_c",1,-0.413098144167962,1
4,"soil_n",1,0.454628032185779,1
4,"soil_p",1,-0.387939573548371,1
4,"clay_silt",1,0.684094872212102,1
5,"ph",1,-0.0711230733595698,1
5,"soil_c",1,-0.381214510579124,1
5,"soil_n",1,0.804146769310665,1
5,"soil_p",1,-0.273490294343445,1
5,"clay_silt",1,-0.358005639155257,1
1,"ph",2,-0.937618185643862,1
1,"soil_c",2,0.331068239571889,1
1,"soil_n",2,-0.0997062805102859,1
1,"soil_p",2,0.0195147032709719,1
1,"clay_silt",2,0.0307212089562292,1
2,"ph",2,0.477723498980014,1
2,"soil_c",2,0.810470035042301,1
2,"soil_n",2,0.257269966302778,1
2,"soil_p",2,-0.130756571393386,1
2,"clay_silt",2,0.17785798912851,1
3,"ph",2,0.0342859427375986,1
3,"soil_c",2,0.577245723279164,1
3,"soil_n",2,-0.339407296294736,1
3,"soil_p",2,-0.740496914970683,1
3,"clay_silt",2,-0.0455944648757553,1
4,"ph",2,0.0112712493574947,1
4,"soil_c",2,-0.197517975028281,1
4,"soil_n",2,0.115471515654957,1
4,"soil_p",2,-0.368074055827581,1
4,"clay_silt",2,0.901136741553484,1
5,"ph",2,-0.134825842310656,1
