canonical_direction,fold,shuffle_id,tau_D
1,3,65,3.9872599519394707
1,3,66,4.020946774136828
1,3,67,4.108889647964619
1,3,68,3.909510289109122
1,3,69,4.070534643915174
1,3,70,4.00635975367647
1,3,71,4.0231321648017895
1,3,72,4.065168860400681
1,3,73,4.032220627397698
1,3,74,3.9983067416346967
1,3,75,4.065794072623614
1,3,76,4.058427975809889
1,3,77,3.9506794347293264
1,3,78,4.067264520407075
1,3,79,3.958644971867008
1,3,80,4.095702604646206
1,3,81,3.957177239823103
1,3,82,3.8896710272271946
1,3,83,4.015960505914322
1,3,84,4.040555551896845
1,3,85,4.04406865014919
1,3,86,4.000738043851236
1,3,87,3.987634881979966
1,3,88,4.132845854060102
1,3,89,3.910148453164962
1,3,90,4.073768388480391
1,3,91,3.979228225490196
1,3,92,4.037825137361466
1,3,93,4.052704144021739
1,3,94,4.018519975436914
1,3,95,3.8512947472826085
1,3,96,3.99477393776641
1,3,97,3.986184606031543
1,3,98,4.010024019980818
1,3,99,3.9399387979006817
1,3,100,3.9458704934462907
1,4,1,3.9121283759590786
1,4,2,4.01991959670716
1,4,3,3.9150725240835462
1,4,4,3.9159149698955664
1,4,5,4.12076017870844
1,4,6,3.857144670716112
1,4,7,4.129523636935208
1,4,8,3.9734136230285593
1,4,9,4.157916687340154
1,4,10,4.174406976875533
1,4,11,4.217792881393861
1,4,12,3.956360214300937
1,4,13,3.8527936296888314
1,4,14,4.21255843238491
1,4,15,4.022756486732737
1,4,16,3.9847876949595045
1,4,17,4.0923792993393
1,4,18,3.907313111999146
1,4,19,4.124779410592498
1,4,20,4.050329346813726
1,4,21,4.0018005274936055
1,4,22,4.091687098358908
1,4,23,3.981321646579284
1,4,24,3.8814031501491897
1,4,25,4.239892838182011
1,4,26,4.027395811540921
1,4,27,3.98140071851023
1,4,28,4.081880157875107
1,4,29,3.863467174872122
1,4,30,3.9575827324701613
1,4,31,4.005190960038362
1,4,32,3.9719607181905374
1,4,33,4.068176822570332
1,4,34,3.9012338102088666
1,4,35,3.836194266677322
1,4,36,3.983697737691816
1,4,37,3.9187359522591643
1,4,38,3.8974254746909636
1,4,39,4.058631032129155
1,4,40,3.8937209161871267
1,4,41,3.9429591803601878
1,4,42,3.8901322704070753
1,4,43,4.013246795982523
1,4,44,3.9436896606457794
1,4,45,3.9339088943414318
1,4,46,3.9153380195012786
1,4,47,3.9484370237105706
1,4,48,4.009931942828218
1,4,49,3.8573377422740833
1,4,50,3.9945180696398124
1,4,51,3.926526032875106
1,4,52,4.032249835677749
1,4,53,3.953516443254475
1,4,54,3.9503805198742534
1,4,55,3.938612917785592
1,4,56,4.137729238118073
1,4,57,4.111444189631287
1,4,58,3.9789846952259165
1,4,59,3.932161622708866
1,4,60,3.9631465799765553
1,4,61,3.9923615637787715
1,4,62,3.938401393968457
1,4,63,4.068107694959505
1,4,64,3.989666253783035
1,4,65,3.963083262894288
1,4,66,4.0439349855605276
1,4,67,3.971428273976982
1,4,68,3.8451723176150896
1,4,69,4.006027914268968
1,4,70,3.975548547154731
1,4,71,4.001968923966325
1,4,72,4.053006502664109
1,4,73,4.089832586104007
1,4,74,3.9981140230711847
1,4,75,3.9635990258951406
1,4,76,4.0183159719202894
1,4,77,4.010062763160699
1,4,78,3.996432819479965
1,4,79,3.934759097826087
1,4,80,4.0368047501065645
1,4,81,4.066737408514492
1,4,82,3.954524102248508
1,4,83,3.9110074561487633
1,4,84,4.042954445066069
1,4,85,4.031761136029412
1,4,86,4.068852684036658
1,4,87,4.061395497868713
1,4,88,4.103356973518755
1,4,89,3.988460056798806
1,4,90,4.089642245151321
1,4,91,3.9472690769927534
1,4,92,4.010424560901534
1,4,93,3.9870187565537076
1,4,94,4.129855453591219
1,4,95,3.909085820705456
1,4,96,4.0823451853687125
1,4,97,3.913680773710571
1,4,98,3.88276020167306
1,4,99,3.9818866886722075
1,4,100,3.854611925458226
1,5,1,4.106496198955669
1,5,2,4.145295657928389
1,5,3,4.035945961210571
1,5,4,4.038205836210571
1,5,5,4.4253432062020455
1,5,6,4.023424870151321
1,5,7,4.193065590206735
1,5,8,4.099271814045183
1,5,9,4.185340849211423
1,5,10,4.203880426470588
1,5,11,4.158697941069906
1,5,12,4.001585873028559
1,5,13,4.078816470694799
1,5,14,4.316363689258313
1,5,15,4.136905907875106
1,5,16,4.004647821664535
1,5,17,4.105481347985933
1,5,18,4.084458460251491
1,5,19,4.191608810581841
1,5,20,4.159574871856351
1,5,21,4.019138918904519
1,5,22,4.1190078730818405
1,5,23,4.045061820971867
1,5,24,3.986250549179454
1,5,25,4.335425402653453
1,5,26,4.103780290068202
1,5,27,4.060632276694373
1,5,28,4.306632174339301
1,5,29,3.949307095854646
1,5,30,4.0830888515025565
1,5,31,4.081684925564791
1,5,32,4.049678785965473
1,5,33,4.101101136508952
1,5,34,3.882333437713129
1,5,35,3.8943140061807324
1,5,36,4.068121047900681
1,5,37,4.019956919011082
1,5,38,3.9194181645886617
1,5,39,4.050441403292838
1,5,40,3.946999681958653
1,5,41,4.032888941975703
1,5,42,3.9169644650468887
1,5,43,4.100822507885763
1,5,44,4.0386297042838875
1,5,45,4.038926962222932
1,5,46,3.8875290537617224
1,5,47,4.300135629582267
1,5,48,4.069120237265558
1,5,49,3.9335526553175617
1,5,50,4.10743453564578
1,5,51,4.032104246749786
1,5,52,4.1041638103154305
1,5,53,4.027723941869138
1,5,54,4.250079652387042
1,5,55,4.073107796728474
1,5,56,4.32243888331202
1,5,57,3.9382532046568626
1,5,58,4.096517452685422
1,5,59,4.0774970042625744
1,5,60,4.072353348998294
1,5,61,4.176103159047314
1,5,62,3.988891076992754
1,5,63,4.22504475074595
1,5,64,4.153248975170503
1,5,65,4.090250983002983
1,5,66,4.225401103740409
1,5,67,4.111253013320545
1,5,68,3.9726041585144922
1,5,69,4.186740027227194
1,5,70,4.083206128143649
1,5,71,4.184629475063939
1,5,72,4.197339424765558
1,5,73,4.32200940233376
1,5,74,4.079647804187979
1,5,75,3.9835044027600164
1,5,76,4.121412209558823
1,5,77,4.029069152387041
1,5,78,4.077692612052429
1,5,79,4.076709707640665
1,5,80,4.055358924872123
1,5,81,4.103241708120205
1,5,82,3.911353557598039
1,5,83,4.00945711892583
1,5,84,4.10303426491901
1,5,85,4.197053528559249
1,5,86,4.0658663428708435
1,5,87,4.064058752717392
1,5,88,4.131593863064791
1,5,89,4.044283078484654
1,5,90,4.157027322410485
1,5,91,3.9059044503410054
1,5,92,4.120240420769394
1,5,93,4.087737569693095
1,5,94,4.147149938032822
1,5,95,3.983569663736146
1,5,96,4.094781417679028
1,5,97,3.8946775601555834
1,5,98,3.941737636668797
1,5,99,3.9690955912723784
1,5,100,3.9246930658034946
1,6,1,4.099736353953537
1,6,2,3.974158766410912
1,6,3,3.8836758424445867
1,6,4,3.891880413682864
1,6,5,4.083287522644927
1,6,6,3.8418815034100593
1,6,7,4.20206693238491
1,6,8,3.8839542914535374
1,6,9,4.2458287148870415
1,6,10,4.024420331095481
1,6,11,4.0298805344735715
1,6,12,3.959812436860613
1,6,13,3.8970174295609543
1,6,14,4.165270411551577
1,6,15,4.020983281436488
1,6,16,3.945238143595481
1,6,17,3.949953745311167
1,6,18,3.9021931686913893
1,6,19,4.022564864290281
1,6,20,4.0936671386935215
1,6,21,3.9575303091432223
1,6,22,4.084710223465472
1,6,23,3.8464828556585675
1,6,24,3.8998459268968455
1,6,25,4.019721932438192
1,6,26,3.996982157821825
1,6,27,3.927155491634697
1,6,28,3.985896381500426
1,6,29,3.9039154622229324
1,6,30,4.054883285858908
1,6,31,3.954867733802216
1,6,32,3.8108352705136403
1,6,33,4.022429394234868
1,6,34,3.9259266141837172
1,6,35,3.9397558913576294
1,6,36,4.035503989769821
1,6,37,4.016994298806479
1,6,38,3.9002211939471434
1,6,39,3.9282343294970157
1,6,40,3.952810317561807
1,6,41,3.8642310563192668
1,6,42,3.940734526641091
1,6,43,3.9174510321291556
1,6,44,4.00765558546462
1,6,45,4.029584707001279
1,6,46,3.8652374797527713
1,6,47,4.0431791914428805
1,6,48,3.872698483855498
1,6,49,3.7321090190750206
1,6,50,4.084511609601449
1,6,51,3.8652432267156858
1,6,52,4.132551917945439
1,6,53,3.8937759506606984
1,6,54,4.048999365302643
1,6,55,3.93975901758312
1,6,56,4.076233236306479
1,6,57,3.9500857293797953
1,6,58,3.941784149403239
1,6,59,3.9527057187233585
1,6,60,3.9141433036551567
1,6,61,4.003060503250213
1,6,62,3.896036918531543
1,6,63,4.142106100863172
1,6,64,3.8858521283567775
1,6,65,4.048867153079709
1,6,66,4.059525700394287
1,6,67,4.044718232896419
1,6,68,3.904179474797527
1,6,69,4.011800469948849
1,6,70,3.9362213701513213
1,6,71,3.993671380541347
1,6,72,4.01728911135976
1,6,73,3.9921647723252347
1,6,74,3.9934019811381067
1,6,75,3.9361924964833754
1,6,76,3.96308378005115
1,6,77,3.8834789436274506
1,6,78,4.018376640238704
1,6,79,3.9797092476023015
1,6,80,4.138523908034953
1,6,81,3.984369600223785
1,6,82,3.8773479747442448
1,6,83,3.972928797953964
1,6,84,3.9940223388746805
1,6,85,3.9707972258098887
1,6,86,4.057947590419864
1,6,87,3.9962712685421993
1,6,88,3.979204786231884
1,6,89,3.895063512414748
1,6,90,4.1016072310848255
1,6,91,3.932135713714833
1,6,92,3.990237849744245
1,6,93,3.978003696344842
1,6,94,3.86782200586104
1,6,95,3.8715290170502983
1,6,96,4.02724853101023
1,6,97,3.766895804241261
1,6,98,3.998815786285166
1,6,99,4.025275081681585
1,6,100,3.8053238252344412
1,7,1,3.931067540174765
1,7,2,4.069364688832055
1,7,3,3.912745978740409
1,7,4,3.945091478900255
1,7,5,4.126531024882779
1,7,6,3.9039484774616366
1,7,7,4.145323680360187
1,7,8,4.0283566450341
1,7,9,4.1449889484228475
1,7,10,4.11552425415601
1,7,11,4.104781290867433
1,7,12,3.9412005169970157
1,7,13,4.062717699595055
1,7,14,4.218964200713981
1,7,15,4.1476889022804775
1,7,16,3.962059562393435
1,7,17,4.0453304282289
1,7,18,4.047108987478686
1,7,19,4.0976259758631715
1,7,20,4.103405214247656
1,7,21,3.9876185956947996
1,7,22,4.097597799605712
1,7,23,4.013779748721229
1,7,24,3.8855124455988914
1,7,25,4.247204539482097
1,7,26,4.136878865942029
1,7,27,3.932335241741261
1,7,28,4.122292438086104
1,7,29,4.002597985720375
1,7,30,4.006541751278772
1,7,31,4.00534146877664
1,7,32,3.968477175245098
1,7,33,4.0225824877450975
1,7,34,3.9465105457161127
1,7,35,3.875752915814151
1,7,36,4.03955993408994
1,7,37,4.0435720246696505
1,7,38,3.948957364450128
1,7,39,4.025665042998721
1,7,40,3.9224663953005114
1,7,41,3.927179171462063
1,7,42,4.047332319000426
1,7,43,4.040053169490622
1,7,44,4.12382386061381
1,7,45,4.023273439205029
1,7,46,3.9074324289748508
1,7,47,3.9766950351129573
1,7,48,3.958010945758738
1,7,49,3.8073429922208013
1,7,50,4.041484448689258
1,7,51,3.9514771315004262
1,7,52,4.1162787424872125
1,7,53,4.051983066123188
1,7,54,3.9921722862318836
1,7,55,4.04472171898977
1,7,56,4.213320692934782
1,7,57,4.0734172667838875
1,7,58,3.969177536711424
1,7,59,3.977525619138959
1,7,60,3.931896007566069
1,7,61,4.039449054880647
1,7,62,4.043122145780051
1,7,63,4.152586378037085
1,7,64,3.950439679347826
1,7,65,3.946886666826513
1,7,66,4.014872552589513
1,7,67,4.035238347719522
1,7,68,3.9498932620417735
1,7,69,4.051632249413895
1,7,70,3.9700227697144075
1,7,71,4.149858575287723
1,7,72,4.061985451566496
1,7,73,4.1079562570865304
1,7,74,3.924527511881926
1,7,75,4.087028632352941
1,7,76,4.037611791400255
1,7,77,4.067887116528133
1,7,78,4.007376774030264
1,7,79,3.9982180437979538
1,7,80,4.068296770087382
1,7,81,4.1330690260549865
1,7,82,3.961360911285166
1,7,83,3.971318352195225
1,7,84,4.101098988277919
1,7,85,4.052200882299658
1,7,86,4.124248071451406
1,7,87,4.0323092983802225
1,7,88,4.114043872442455
1,7,89,4.014052475543477
1,7,90,4.057481682011935
1,7,91,3.9955084942988064
1,7,92,4.057111262627877
1,7,93,4.009800811700766
1,7,94,4.067451136828645
1,7,95,3.847578128516624
1,7,96,4.164855225596759
1,7,97,3.8857188686594197
1,7,98,4.073072777280477
1,7,99,4.013752401534527
1,7,100,3.9976067927323093
1,8,1,3.940304875159846
1,8,2,4.035406288736146
1,8,3,3.9212921640558394
1,8,4,3.9443178457480808
1,8,5,4.150849695918584
1,8,6,3.8708056892583116
1,8,7,4.141711761775362
1,8,8,3.929912686114663
1,8,9,4.204092617327365
1,8,10,4.013408902227195
1,8,11,4.204379079070758
1,8,12,4.073295614556692
1,8,13,3.8854580551470583
1,8,14,4.232973244138959
1,8,15,4.08199547341219
1,8,16,4.003670856990621
1,8,17,3.9790364430946283
1,8,18,4.008589581681584
1,8,19,4.096029389705882
1,8,20,4.10176746851023
1,8,21,4.024654211583546
1,8,22,4.2085926048593345
1,8,23,3.9691832465366583
1,8,24,3.9162317832480817
1,8,25,4.148926073103154
1,8,26,4.009813815217391
1,8,27,3.9588133698316277
1,8,28,4.089741821078431
1,8,29,3.99509067188832
1,8,30,4.025193621163682
1,8,31,3.944662141197783
1,8,32,3.974199257193095
1,8,33,3.947464453537936
1,8,34,3.9147866961317135
1,8,35,3.8268099444266834
1,8,36,4.071115173966325
1,8,37,4.012098299126172
1,8,38,3.913329841432225
1,8,39,3.8991761388000854
1,8,40,3.936069005967604
1,8,41,3.9434808110080986
1,8,42,3.9228577493606136
1,8,43,3.988776436807331
1,8,44,3.995729749946717
1,8,45,3.985876085411338
1,8,46,3.9049207575660696
1,8,47,4.062886426896845
1,8,48,3.925322029251918
1,8,49,3.866309798273657
1,8,50,4.061739678015771
1,8,51,3.953744522858056
1,8,52,4.0669988713768115
1,8,53,3.9832537902813296
1,8,54,3.969502091911764
1,8,55,4.054327939311594
1,8,56,4.110021187499999
1,8,57,4.069767046515345
1,8,58,3.98370030226982
1,8,59,4.039398046941602
1,8,60,3.94496645119352
1,8,61,4.05100255104433
1,8,62,4.036838628889599
1,8,63,4.170912290068202
1,8,64,3.970965317828218
1,8,65,4.023416199648337
1,8,66,4.170931437872975
1,8,67,4.051043279891304
1,8,68,3.9604428068520887
1,8,69,4.182096478740409
1,8,70,3.9555010408141515
1,8,71,4.077198829017476
1,8,72,4.166579302855925
1,8,73,4.048752092764279
1,8,74,3.965859137414748
1,8,75,4.002239848412191
1,8,76,3.984892598358908
1,8,77,4.036798783834185
1,8,78,3.9942751320332475
1,8,79,4.0210935705456095
1,8,80,4.065564727248508
1,8,81,3.9671197245843985
1,8,82,3.90761064039855
1,8,83,3.8953494507139808
1,8,84,4.041874704337169
1,8,85,4.057713534580136
1,8,86,3.968516978953537
1,8,87,4.065111855392157
1,8,88,4.146067617860187
1,8,89,3.9419155924445857
1,8,90,4.0995615801364025
1,8,91,4.019114978740409
1,8,92,4.032533303069053
1,8,93,3.948313948422847
1,8,94,4.023223847186701
1,8,95,3.9472452469096337
1,8,96,4.04988671584612
1,8,97,3.9298054397911337
1,8,98,4.01213473779838
1,8,99,4.0081781423167095
1,8,100,3.927528592391304
1,9,1,3.906195801364024
1,9,2,4.099534957427536
1,9,3,4.0550835918052
1,9,4,3.991519407875106
1,9,5,4.14559150660699
1,9,6,3.9610272870311163
1,9,7,3.941779002184569
1,9,8,4.044689718829923
1,9,9,4.134793326566496
1,9,10,4.166539326832907
1,9,11,4.247426568041346
1,9,12,3.9647632565004254
1,9,13,4.002446853793692
1,9,14,4.316067790601022
1,9,15,4.150195051843563
1,9,16,4.020647335837595
1,9,17,3.9919980766730596
1,9,18,3.937841211849957
1,9,19,4.011189563991901
1,9,20,4.09887939865729
1,9,21,4.106928903612532
1,9,22,4.100908228420716
1,9,23,4.007270855871696
1,9,24,3.9083623241155157
1,9,25,4.07318898097826
1,9,26,4.017687149616369
1,9,27,4.017767735933504
1,9,28,4.07921576097613
1,9,29,4.029034827365729
1,9,30,4.020919232949701
1,9,31,4.017075571824381
1,9,32,3.842767447144075
1,9,33,4.07424671510017
1,9,34,3.9697525731564363
1,9,35,3.8434367483482523
1,9,36,4.1806429837489345
1,9,37,4.043209973945013
1,9,38,3.8746578711104003
1,9,39,3.9345671102408355
1,9,40,3.966230535539215
1,9,41,3.9989691018755327
1,9,42,3.955553581947996
1,9,43,4.016612669650468
1,9,44,3.990337734494885
1,9,45,4.182488300618073
1,9,46,3.859218698476129
1,9,47,4.086348867487212
1,9,48,3.9492950284526858
1,9,49,3.8509232292199482
1,9,50,4.218548617167519
1,9,51,3.8476212618286443
1,9,52,4.0579167920396415
1,9,53,4.048335899616368
1,9,54,3.9228429033994026
1,9,55,4.01012274147485
1,9,56,3.924995651694373
1,9,57,4.061140650522165
1,9,58,3.906352519501279
1,9,59,3.9981085936167937
1,9,60,3.999743598092497
1,9,61,4.034510034047314
1,9,62,4.051179430786445
1,9,63,4.132693971707161
1,9,64,4.073942648710571
1,9,65,4.045380481138107
1,9,66,4.119540491528132
1,9,67,4.052679520353793
1,9,68,3.8881573754262573
1,9,69,4.05204506031543
1,9,70,3.966828066922421
1,9,71,3.9865010801896847
1,9,72,4.154859102621483
1,9,73,4.050952345641518
1,9,74,4.041349205189683
1,9,75,4.074733462862318
1,9,76,4.064092135070332
1,9,77,3.935211830029838
1,9,78,4.013527448955669
1,9,79,3.888865338182012
1,9,80,4.123388181585677
1,9,81,4.0518599007885765
1,9,82,4.002917790920716
1,9,83,4.01897157741901
1,9,84,3.99312372096121
1,9,85,4.056106860720375
1,9,86,3.9959578328537932
1,9,87,4.098477978580563
1,9,88,4.081799625852515
1,9,89,4.011087425031969
1,9,90,4.183206922261295
1,9,91,3.9499313267263423
1,9,92,4.053775934622761
1,9,93,4.011742058184142
1,9,94,4.15329967455243
1,9,95,3.9369780444373403
1,9,96,3.9828633715366575
1,9,97,3.9175927762681155
1,9,98,3.958416708599744
1,9,99,4.01441266187127
1,9,100,3.9155067135017045
1,10,1,4.044062371057118
1,10,2,4.055458117007673
1,10,3,3.896234730871696
1,10,4,3.8592273411125313
1,10,5,3.906537122282608
1,10,6,3.7967590059676044
1,10,7,4.111621161498295
1,10,8,3.937542895353793
1,10,9,4.123981902813299
1,10,10,4.15933316725277
1,10,11,4.14121883082907
1,10,12,3.8514525115089504
1,10,13,3.8812639544970162
1,10,14,4.169968670875958
1,10,15,4.090943459825234
1,10,16,4.005793020513639
1,10,17,3.9367601526001694
1,10,18,3.799121661764705
1,10,19,4.020710216751918
1,10,20,4.077267916293692
1,10,21,3.9321353285379366
1,10,22,4.109819958333333
1,10,23,4.010677337276214
1,10,24,3.8484103091965047
1,10,25,4.073468423966326
1,10,26,3.9796693873614664
1,10,27,3.858822822303921
1,10,28,3.9799578933823527
1,10,29,3.796868268115942
1,10,30,4.001287107630008
1,10,31,4.00282356324595
1,10,32,3.9781729887574597
1,10,33,3.961964840313299
1,10,34,3.9210213103154308
1,10,35,3.846312238491048
1,10,36,4.000098343456947
1,10,37,3.994957171355498
1,10,38,3.8947904567348677
1,10,39,4.014295360560529
1,10,40,3.8909105616474853
1,10,41,3.902097384803921
1,10,42,3.910685305413469
1,10,43,3.9440682140345262
1,10,44,3.9169908073849102
1,10,45,3.928058882779198
1,10,46,3.7980667720588235
1,10,47,4.0704590678815
1,10,48,3.930193112212276
1,10,49,3.727042459985081
1,10,50,3.8965404820439042
1,10,51,3.9108546447676895
1,10,52,4.057958593350383
1,10,53,4.01828289578005
1,10,54,3.9788902756820117
1,10,55,3.980260283354646
1,10,56,4.109362706628303
1,10,57,4.0312577037510655
1,10,58,3.8940080842391303
1,10,59,4.015623916613384
1,10,60,3.9064409045183286
1,10,61,3.9834262718456945
1,10,62,4.015899968297101
1,10,63,4.149145017263427
1,10,64,3.835141670609548
1,10,65,4.025167508152173
1,10,66,3.903327733002983
1,10,67,3.9942274216219085
1,10,68,3.833417996430094
1,10,69,4.078890716378942
1,10,70,3.958987166719949
1,10,71,4.012170988650896
1,10,72,4.099314525362319
1,10,73,3.9776137652387042
